2022,32,1801,0,12.72,21.62,12.98,22.5,0.03,79.8,0.03,21.8
2022,32,1802,0,12.72,21.67,13.01,22.5,0.03,86.3,0.03,21.8
2022,32,1803,0,12.72,21.72,12.97,22.5,0.04,77.4,0.04,21.8
2022,32,1804,0,12.72,21.76,12.92,22.5,0.05,82.4,0.05,21.8
2022,32,1805,0,12.72,21.81,13.01,22.49,0.04,80.8,0.04,21.8
2022,32,1806,0,12.72,21.85,12.88,22.5,0.05,75.7,0.05,21.8
2022,32,1807,0,12.72,21.89,12.88,22.5,0.06,69.9,0.06,21.8
2022,32,1808,0,12.72,21.93,12.85,22.5,0.06,77.6,0.06,21.9
2022,32,1809,0,12.72,21.97,12.91,22.5,0.05,75.1,0.05,21.9
2022,32,1810,0,12.72,22,12.87,22.46,0.06,63.7,0.06,21.9
2022,32,1811,0,12.72,22.04,12.84,22.46,0.06,69.6,0.06,21.9
2022,32,1812,0,12.72,22.08,12.85,22.43,0.08,118.4,0.08,22
2022,32,1813,0,12.72,22.12,12.85,22.4,0.09,106,0.09,22
2022,32,1814,0,12.72,22.17,12.82,22.41,0.1,89.4,0.1,22
2022,32,1815,0,0,22.22,-0.005,-80,-7999,0,0,0
2022,32,1827,0,12.74,21.77,61.61,-76.95,-7999,0,0,0
2022,32,1828,0,12.75,21.18,45.08,-69.7,-7999,0,0,0
2022,32,1829,0,12.75,20.47,33.93,-66.66,-7999,0,0,0
2022,32,1830,0,12.75,19.84,26.83,-65.55,0.17,121.7,0.17,-0.3
2022,32,1831,0,12.75,19.21,-7999,-65.81,0.24,221.8,0.24,-0.3
2022,32,1832,0,12.75,18.57,31.13,-82.2,0.28,119.9,0.28,-0.2
2022,32,1833,0,12.75,17.92,49.6,-7999,0.43,32.6,0.43,-0.2
2022,32,1834,0,12.75,17.28,1.013,-79.68,0.71,277.3,0.71,-0.5
2022,32,1835,0,12.74,16.64,-0.003,-79.19,1.06,324,1.06,-0.3
2022,32,1836,0,12.75,15.99,30.19,-66.41,0.23,322,0.23,-0.4
2022,32,1837,0,12.75,15.37,31.55,1.503,0.16,340.2,0.16,-0.7
2022,32,1838,0,12.74,14.69,32.62,1.234,0.76,328.6,0.76,-0.5
2022,32,1839,0,12.74,14.02,33.38,0.968,0.71,308.3,0.71,-0.4
2022,32,1840,0,12.74,13.37,33.75,0.749,1.08,293.2,1.08,-0.5
2022,32,1841,0,12.74,12.72,34.11,0.549,0.03,30.1,0.03,-0.7
2022,32,1842,0,12.74,12.15,34.48,0.378,1.75,283,1.75,-0.5
2022,32,1843,0,12.75,11.71,34.86,0.242,0.76,316.1,0.76,-0.6
2022,32,1844,0,12.75,11.36,35.22,0.118,0.66,306.8,0.66,-0.5
2022,32,1845,0,12.75,11.07,35.58,0.006,0.79,339,0.79,-0.6
2022,32,1846,0,12.73,10.81,35.93,-0.095,0.45,295.5,0.45,-0.8
2022,32,1847,0,12.75,10.56,36.18,-0.17,0.8,346.8,0.8,-0.8
2022,32,1848,0,12.75,10.31,36.45,-0.234,0.9,326.4,0.9,-0.5
2022,32,1849,0,12.74,10.06,36.76,-0.305,0.49,69.5,0.49,-0.8
2022,32,1850,0,12.75,9.8,36.98,-0.35,0.63,330.1,0.63,-0.8
2022,32,1851,0,12.75,9.54,37.12,-0.41,0.21,254.1,0.21,-1.1
2022,32,1852,0,12.74,9.28,37.33,-0.471,0.77,117.9,0.77,-0.8
2022,32,1853,0,12.75,9.01,37.63,-0.518,1.16,127.6,1.16,-1
2022,32,1854,0,12.75,8.74,37.72,-0.542,0.57,94.9,0.57,-0.7
2022,32,1855,0,12.75,8.47,38.12,-0.554,0.34,178.1,0.34,-0.7
2022,32,1856,0,12.73,8.21,38.48,-0.586,0.48,90.7,0.48,-0.5
2022,32,1857,0,12.75,7.942,38.97,-0.602,0.33,311.3,0.33,-0.5
2022,32,1858,0,12.75,7.679,39.31,-0.591,0.38,189.7,0.38,-0.7
2022,32,1859,0,12.74,7.419,38.79,-0.59,0.37,188.9,0.37,-0.8
2022,32,1900,0,12.75,7.161,38.51,-0.595,0.66,163.1,0.66,-0.8
2022,32,1901,0,12.75,6.907,38.55,-0.591,0.42,188.3,0.42,-0.7
2022,32,1902,0,12.75,6.657,38.17,-0.586,0.48,120.3,0.48,-0.7
2022,32,1903,0,12.74,6.411,38.14,-0.596,0.33,108.1,0.33,-0.7
2022,32,1904,0,12.75,6.17,38.07,-0.64,0.54,14.9,0.54,-1
2022,32,1905,0,12.75,5.932,38.08,-0.64,0.26,334.4,0.26,-0.7
2022,32,1906,0,12.75,5.7,38.06,-0.679,0.34,264.1,0.34,-0.9
2022,32,1907,0,12.73,5.472,37.9,-0.693,0.22,298.3,0.22,-1.3
2022,32,1908,0,12.75,5.25,37.72,-0.738,0.5,357.3,0.5,-1.3
2022,32,1909,0,12.74,5.031,37.69,-0.792,0.52,331.1,0.52,-1.3
2022,32,1910,0,12.74,4.816,37.89,-0.854,0.17,235.4,0.17,-1.1
2022,32,1911,0,12.74,4.607,38.57,-0.909,0.24,86.3,0.24,-1.2
2022,32,1912,0,12.74,4.402,38.55,-0.917,0.42,283.2,0.42,-1.3
2022,32,1913,0,12.74,4.202,38.45,-0.932,0.97,320.9,0.97,-1.2
2022,32,1914,0,12.74,4.006,38.42,-0.95,0.44,331.8,0.44,-1.1
2022,32,1915,0,12.74,3.814,38.43,-0.974,2.59,310.5,2.59,-1.3
2022,32,1916,0,12.74,3.625,38.76,-1.047,0.49,291,0.49,-1.5
2022,32,1917,0,12.73,3.438,38.86,-1.1,0.4,346.3,0.4,-1.4
2022,32,1918,0,12.74,3.255,39,-1.142,0.83,312.3,0.83,-1
2022,32,1919,0,12.74,3.075,39.23,-1.158,0.29,348.8,0.29,-1.2
2022,32,1920,0,12.74,2.9,39.26,-1.179,0.55,338.5,0.55,-1.2
2022,32,1921,0,12.74,2.728,39.34,-1.189,0.54,315.3,0.54,-1.2
2022,32,1922,0,12.74,2.561,39.48,-1.198,0.4,40.6,0.4,-1.5
2022,32,1923,0,12.74,2.396,39.55,-1.188,0.47,334.4,0.47,-1.1
2022,32,1924,0,12.74,2.234,39.68,-1.191,0.4,309.5,0.4,-1.2
2022,32,1925,0,12.74,2.075,39.68,-1.19,0.54,330.7,0.54,-1.3
2022,32,1926,0,12.74,1.918,39.69,-1.203,0.08,294.8,0.08,-1.6
2022,32,1927,0,12.74,1.764,39.77,-1.229,0.47,321,0.47,-1.4
2022,32,1928,0,12.73,1.611,39.79,-1.266,0.23,155.3,0.23,-1.5
2022,32,1929,0,12.74,1.463,39.97,-1.276,0.43,68.6,0.43,-1.3
2022,32,1930,0,12.74,1.318,40.04,-1.276,0.35,350.7,0.35,-1.5
2022,32,1931,0,12.74,1.177,40.14,-1.3,0.5,340.1,0.5,-1.6
2022,32,1932,0,12.74,1.04,40.15,-1.349,0.69,335.2,0.69,-1.3
2022,32,1933,0,12.74,0.905,40.29,-1.378,0.45,350.9,0.45,-1.6
2022,32,1934,0,12.74,0.773,40.33,-1.379,0.27,133.8,0.27,-1.6
2022,32,1935,0,12.74,0.646,40.4,-1.368,1.06,150.3,1.06,-1.4
2022,32,1936,0,12.74,0.524,40.4,-1.371,0.31,218,0.31,-1.4
2022,32,1937,0,12.73,0.406,40.3,-1.372,0.14,107.5,0.14,-1.6
2022,32,1938,0,12.72,0.291,40.31,-1.375,0.1,77,0.1,-1.2
2022,32,1939,0,12.73,0.179,40.21,-1.377,0.11,60.2,0.11,-1.7
2022,32,1940,0,12.73,0.071,40.1,-1.37,0.15,206,0.15,-1.6
2022,32,1941,0,12.73,-0.034,39.91,-1.341,0.31,81.9,0.31,-1.5
2022,32,1942,0,12.73,-0.135,39.61,-1.322,0.67,304.8,0.67,-1.6
2022,32,1943,0,12.73,-0.234,39.8,-1.32,0.38,12.5,0.38,-2
2022,32,1944,0,12.73,-0.331,40.19,-1.351,0.33,161.3,0.33,-1.8
2022,32,1945,0,12.73,-0.424,40.39,-1.394,0.7,99.3,0.7,-2
2022,32,1946,0,12.73,-0.516,40.56,-1.419,0.39,324.1,0.39,-2
2022,32,1947,0,12.73,-0.606,40.84,-1.45,0.05,303,0.05,-2.1
2022,32,1948,0,12.73,-0.694,40.63,-1.47,0.43,104.7,0.43,-1.3
2022,32,1949,0,12.72,-0.781,40.93,-1.501,0.63,302,0.63,-2
2022,32,1950,0,12.73,-0.866,41.05,-1.505,0.71,319.6,0.71,-1.7
2022,32,1951,0,12.73,-0.951,41.05,-1.509,1.1,292.2,1.1,-2
2022,32,1952,0,12.73,-1.035,40.91,-1.506,0.43,183.5,0.43,-2
2022,32,1953,0,12.73,-1.116,40.81,-1.508,0.61,304.5,0.61,-1.8
2022,32,1954,0,12.73,-1.194,40.77,-1.508,1.33,343.7,1.33,-1.4
2022,32,1955,0,12.73,-1.27,39.87,-1.505,0.69,261.3,0.69,-1.1
2022,32,1956,0,12.73,-1.344,37.92,-1.474,0.78,293.6,0.78,-1.6
2022,32,1957,0,12.73,-1.415,37.24,-1.464,0.51,152.5,0.51,-1.1
2022,32,1958,0,12.73,-1.485,36.61,-1.418,1.04,325.6,1.04,-1.1
2022,32,1959,0,12.72,-1.553,36.31,-1.318,1.55,317,1.55,-1
2022,32,2000,0,12.73,-1.619,36,-1.235,1.61,303.6,1.61,-1.1
2022,32,2001,0,12.73,-1.681,35.96,-1.15,0.19,265.8,0.19,-1.7
2022,32,2002,0,12.72,-1.74,35.84,-1.094,0.51,89.6,0.51,-1.9
2022,32,2003,0,12.73,-1.796,35.92,-1.103,0.49,349.2,0.49,-1.6
2022,32,2004,0,12.73,-1.849,35.92,-1.091,0.31,359.4,0.31,-1.5
2022,32,2005,0,12.73,-1.901,36.12,-1.143,0.7,331.1,0.7,-1.4
2022,32,2006,0,12.72,-1.954,36.33,-1.17,1.27,331.8,1.27,-1.3
2022,32,2007,0,12.73,-2.007,36.43,-1.181,0.61,5,0.61,-1.7
2022,32,2008,0,12.73,-2.059,36.52,-1.204,0.76,315.1,0.76,-1.3
2022,32,2009,0,12.73,-2.112,36.55,-1.226,0.85,329.3,0.85,-1.2
2022,32,2010,0,12.71,-2.164,36.71,-1.238,1.34,319.7,1.34,-1.2
2022,32,2011,0,12.73,-2.215,36.81,-1.231,1.06,347.4,1.06,-1.1
2022,32,2012,0,12.73,-2.265,36.88,-1.189,0.43,0.7,0.43,-1.3
2022,32,2013,0,12.72,-2.314,36.79,-1.16,0.74,309.3,0.74,-1.3
2022,32,2014,0,12.73,-2.362,36.92,-1.14,0.37,308,0.37,-1.6
2022,32,2015,0,12.73,-2.408,36.92,-1.142,0.42,315.8,0.42,-1.5
2022,32,2016,0,12.72,-2.454,37.05,-1.16,0.51,343.2,0.51,-1.7
2022,32,2017,0,12.73,-2.5,37.12,-1.211,0.69,337.7,0.69,-1.5
2022,32,2018,0,12.73,-2.547,37.3,-1.261,1.02,303.7,1.02,-1.7
2022,32,2019,0,12.73,-2.594,37.48,-1.324,0.56,346,0.56,-1.6
2022,32,2020,0,12.71,-2.641,37.62,-1.367,0.33,109.5,0.33,-1.9
2022,32,2021,0,12.73,-2.689,37.89,-1.433,0.15,256.8,0.15,-2.2
2022,32,2022,0,12.73,-2.737,38.09,-1.494,0.3,120.7,0.3,-2
2022,32,2023,0,12.72,-2.785,38.51,-1.548,0.14,150.8,0.14,-2.1
2022,32,2024,0,12.73,-2.834,38.89,-1.615,0.63,323.4,0.63,-2.2
2022,32,2025,0,12.73,-2.883,39.28,-1.697,0.55,306.3,0.55,-2
2022,32,2026,0,12.72,-2.932,39.53,-1.798,0.32,309.7,0.32,-2.5
2022,32,2027,0,12.72,-2.982,39.78,-1.877,0.59,357.9,0.59,-2.3
2022,32,2028,0,12.72,-3.033,40.04,-1.951,0.37,5.4,0.37,-2.3
2022,32,2029,0,12.72,-3.082,40.37,-2.036,0.67,353.7,0.67,-2.2
2022,32,2030,0,12.72,-3.133,40.64,-2.109,0.65,322.5,0.65,-2.4
2022,32,2031,0,12.71,-3.183,40.86,-2.168,0.2,346.5,0.2,-2.6
2022,32,2032,0,12.72,-3.233,40.92,-2.225,0.54,37.5,0.54,-2.4
2022,32,2033,0,12.72,-3.284,41.12,-2.29,0.07,189.4,0.07,-2.7
2022,32,2034,0,12.72,-3.335,41.43,-2.321,0.12,171.4,0.12,-2.2
2022,32,2035,0,12.72,-3.384,41.46,-2.326,0.25,295.3,0.25,-2.3
2022,32,2036,0,12.72,-3.431,41.52,-2.326,0.5,297.1,0.5,-2.8
2022,32,2037,0,12.72,-3.479,41.46,-2.345,0.24,1.5,0.24,-2.5
2022,32,2038,0,12.72,-3.525,41.54,-2.376,0.77,309.1,0.77,-2.4
2022,32,2039,0,12.72,-3.57,41.5,-2.421,0.78,335.6,0.78,-2.4
2022,32,2040,0,12.72,-3.615,41.4,-2.424,0.74,320.8,0.74,-2.7
2022,32,2041,0,12.71,-3.658,41.42,-2.427,0.27,315.1,0.27,-2.8
2022,32,2042,0,12.72,-3.702,41.5,-2.458,0.74,304.4,0.74,-2.3
2022,32,2043,0,12.72,-3.745,41.57,-2.496,1.16,302.6,1.16,-2.5
2022,32,2044,0,12.72,-3.788,41.44,-2.516,0.43,303.6,0.43,-2.4
2022,32,2045,0,12.72,-3.831,41.18,-2.513,0.46,282,0.46,-2.4
2022,32,2046,0,12.72,-3.874,41.13,-2.519,0.44,319.8,0.44,-2.6
2022,32,2047,0,12.72,-3.915,41.23,-2.517,0.27,1.2,0.27,-2.6
2022,32,2048,0,12.72,-3.957,41.25,-2.518,0.47,53.5,0.47,-2.3
2022,32,2049,0,12.72,-3.998,41.28,-2.532,0.48,10.5,0.48,-2.3
2022,32,2050,0,12.72,-4.039,41.31,-2.56,0.4,351.7,0.4,-2.4
2022,32,2051,0,12.72,-4.08,41.23,-2.566,1.38,323.7,1.38,-2.5
2022,32,2052,0,12.71,-4.121,40.93,-2.564,0.52,329.2,0.52,-2.5
2022,32,2053,0,12.72,-4.16,40.72,-2.523,0.33,275.8,0.33,-2.3
2022,32,2054,0,12.72,-4.197,40.69,-2.515,0.57,303.2,0.57,-2.4
2022,32,2055,0,12.72,-4.233,40.8,-2.514,0.23,273.9,0.23,-2.9
2022,32,2056,0,12.72,-4.267,40.68,-2.519,0.16,295.8,0.16,-3
2022,32,2057,0,12.72,-4.301,40.87,-2.511,0.49,346.6,0.49,-2.5
2022,32,2058,0,12.72,-4.335,40.86,-2.523,0.17,316.5,0.17,-2.9
2022,32,2059,0,12.72,-4.369,40.83,-2.545,0.24,323.2,0.24,-2.9
2022,32,2100,0,12.72,-4.404,40.92,-2.602,0.41,83.5,0.41,-2.4
2022,32,2101,0,12.72,-4.438,41.27,-2.629,0.62,90.3,0.62,-3
2022,32,2102,0,12.71,-4.472,41.43,-2.65,0.24,292.7,0.24,-2.9
2022,32,2103,0,12.72,-4.504,41.68,-2.653,0.59,120.7,0.59,-2.5
2022,32,2104,0,12.72,-4.535,41.78,-2.656,0.57,273.4,0.57,-2.9
2022,32,2105,0,12.71,-4.564,42.09,-2.651,0.54,103.1,0.54,-2.9
2022,32,2106,0,12.72,-4.592,42.35,-2.643,1.75,165.6,1.75,-3
2022,32,2107,0,12.72,-4.618,42.4,-2.662,0.51,276.6,0.51,-3.3
2022,32,2108,0,12.72,-4.642,42.6,-2.758,0.3,156.3,0.3,-3.6
2022,32,2109,0,12.71,-4.666,42.68,-2.851,0.44,292.7,0.44,-3.5
2022,32,2110,0,12.72,-4.689,42.7,-2.921,1.65,304.3,1.65,-3.4
2022,32,2111,0,12.72,-4.712,42.84,-3.019,0.63,252.7,0.63,-3.4
2022,32,2112,0,12.72,-4.734,43.1,-3.119,1.04,340.2,1.04,-3.5
2022,32,2113,0,12.7,-4.755,43.36,-3.21,0.86,333.9,0.86,-3.2
2022,32,2114,0,12.72,-4.775,43.6,-3.246,0.46,184.8,0.46,-3.3
2022,32,2115,0,12.72,-4.794,43.74,-3.263,0.5,91.5,0.5,-3.4
2022,32,2116,0,12.71,-4.814,43.94,-3.283,0.42,150.5,0.42,-3.2
2022,32,2117,0,12.72,-4.833,43.88,-3.285,0.6,281.6,0.6,-3.3
2022,32,2118,0,12.72,-4.853,43.78,-3.28,0.5,324.5,0.5,-3.2
2022,32,2119,0,12.71,-4.873,43.84,-3.283,0.47,327.1,0.47,-3.4
2022,32,2120,0,12.72,-4.893,43.98,-3.283,0.83,317.4,0.83,-3.3
2022,32,2121,0,12.72,-4.913,44.08,-3.275,0.04,210,0.04,-3.6
2022,32,2122,0,12.72,-4.934,44.34,-3.308,1.09,341.6,1.09,-3.4
2022,32,2123,0,12.7,-4.953,44.5,-3.325,0.78,275.9,0.78,-3.5
2022,32,2124,0,12.72,-4.972,44.63,-3.36,0.64,298.5,0.64,-3.5
2022,32,2125,0,12.72,-4.991,44.61,-3.409,0.5,285.3,0.5,-3.5
2022,32,2126,0,12.71,-5.01,44.67,-3.441,0.14,345.1,0.14,-3.8
2022,32,2127,0,12.72,-5.029,44.76,-3.474,0.07,209.6,0.07,-3.8
2022,32,2128,0,12.71,-5.049,45.02,-3.509,0.21,78.1,0.21,-3.6
2022,32,2129,0,12.71,-5.07,45.18,-3.512,0.34,83.8,0.34,-3.6
2022,32,2130,0,12.71,-5.09,45.2,-3.511,0.42,85.8,0.42,-3.4
2022,32,2131,0,12.71,-5.11,45.2,-3.522,0.13,271.5,0.13,-3.8
2022,32,2132,0,12.71,-5.13,45.13,-3.509,0.11,246.6,0.11,-3.7
2022,32,2133,0,12.71,-5.15,44.98,-3.47,0.29,15.4,0.29,-3.7
2022,32,2134,0,12.7,-5.171,44.94,-3.472,0.19,22.2,0.19,-3.6
2022,32,2135,0,12.71,-5.191,44.88,-3.477,0.12,17.1,0.12,-4.2
2022,32,2136,0,12.71,-5.211,44.78,-3.47,0.42,323,0.42,-3.8
2022,32,2137,0,12.71,-5.231,44.81,-3.474,0.19,327.3,0.19,-3.7
2022,32,2138,0,12.71,-5.251,44.74,-3.464,0.07,63.3,0.07,-3.8
2022,32,2139,0,12.71,-5.272,44.86,-3.498,0.53,81.2,0.53,-3.8
2022,32,2140,0,12.71,-5.294,44.99,-3.542,0.23,124.8,0.23,-4
2022,32,2141,0,12.71,-5.317,45.02,-3.59,0.08,291.7,0.08,-4
2022,32,2142,0,12.71,-5.34,45.33,-3.631,0.25,313.8,0.25,-4
2022,32,2143,0,12.71,-5.365,45.53,-3.668,0.15,16.8,0.15,-3.9
2022,32,2144,0,12.7,-5.39,45.62,-3.691,0.14,330.2,0.14,-4
2022,32,2145,0,12.71,-5.416,45.77,-3.725,0.23,336.8,0.23,-3.9
2022,32,2146,0,12.71,-5.443,45.86,-3.762,0.33,118.1,0.33,-4
2022,32,2147,0,12.71,-5.47,45.99,-3.782,0.25,349.6,0.25,-3.8
2022,32,2148,0,12.71,-5.497,46.1,-3.787,0.25,19.2,0.25,-3.9
2022,32,2149,0,12.71,-5.522,46.07,-3.789,0.04,151.5,0.04,-3.9
2022,32,2150,0,12.71,-5.547,46.15,-3.787,0.21,198.4,0.21,-3.8
2022,32,2151,0,12.71,-5.569,46.09,-3.786,0.95,68.4,0.95,-3.8
2022,32,2152,0,12.71,-5.589,46.08,-3.782,0.35,354.5,0.35,-3.9
2022,32,2153,0,12.71,-5.606,46.05,-3.775,0.48,165.2,0.48,-3.9
2022,32,2154,0,12.71,-5.622,45.94,-3.719,1.32,119,1.32,-3.5
2022,32,2155,0,12.7,-5.634,45.67,-3.666,0.25,64.4,0.25,-3.9
2022,32,2156,0,12.71,-5.647,45.5,-3.62,0.47,139.7,0.47,-3.8
2022,32,2157,0,12.71,-5.659,45.36,-3.601,0.05,108.6,0.05,-3.7
2022,32,2158,0,12.71,-5.669,45.45,-3.565,1.66,292.6,1.66,-3.8
2022,32,2159,0,12.71,-5.678,45.46,-3.553,0.29,273.5,0.29,-4
2022,32,2200,0,12.71,-5.686,45.34,-3.554,0.8,249.6,0.8,-4
2022,32,2201,0,12.71,-5.695,45.37,-3.568,0.8,183.9,0.8,-4.1
2022,32,2202,0,12.71,-5.704,45.5,-3.607,0.41,200.8,0.41,-4.1
2022,32,2203,0,12.71,-5.715,46.12,-3.639,1.17,172,1.17,-3.7
2022,32,2204,0,12.71,-5.724,46.47,-3.684,0.48,5.5,0.48,-3.9
2022,32,2205,0,12.7,-5.731,46.62,-3.701,0.48,56,0.48,-4
2022,32,2206,0,12.71,-5.737,46.67,-3.694,0.66,151.7,0.66,-3.8
2022,32,2207,0,12.71,-5.742,46.74,-3.685,0.88,192.6,0.88,-3.8
2022,32,2208,0,12.7,-5.748,46.71,-3.693,0.93,230.6,0.93,-3.7
2022,32,2209,0,12.71,-5.752,46.76,-3.704,0.74,243.8,0.74,-3.9
2022,32,2210,0,12.71,-5.757,46.68,-3.691,1.03,214,1.03,-3.8
2022,32,2211,0,12.71,-5.762,46.71,-3.687,0.49,175.4,0.49,-3.6
2022,32,2212,0,12.7,-5.767,46.7,-3.698,0.27,192.3,0.27,-3.9
2022,32,2213,0,12.71,-5.772,46.71,-3.651,0.22,289.2,0.22,-4
2022,32,2214,0,12.71,-5.778,46.7,-3.653,0.16,176.4,0.16,-4
2022,32,2215,0,12.71,-5.786,46.54,-3.655,0.45,265.1,0.45,-4
2022,32,2216,0,12.69,-5.794,46.47,-3.643,0.9,215.1,0.9,-3.7
2022,32,2217,0,12.71,-5.803,46.48,-3.696,0.46,317.5,0.46,-3.8
2022,32,2218,0,12.71,-5.814,46.53,-3.697,0.66,253.1,0.66,-4.1
2022,32,2219,0,12.7,-5.825,46.28,-3.689,0.27,237.8,0.27,-3.9
2022,32,2220,0,12.71,-5.836,45.97,-3.728,0.86,256.5,0.86,-4.1
2022,32,2221,0,12.71,-5.847,45.95,-3.778,0.52,127.6,0.52,-4.4
2022,32,2222,0,12.7,-5.857,45.86,-3.795,0.04,78.4,0.04,-4.2
2022,32,2223,0,12.71,-5.867,45.86,-3.84,0.13,175.3,0.13,-4.2
2022,32,2224,0,12.71,-5.876,45.93,-3.881,0.56,156.7,0.56,-4.1
2022,32,2225,0,12.71,-5.884,45.92,-3.922,0.43,11.2,0.43,-4.3
2022,32,2226,0,12.69,-5.891,45.91,-3.922,0.14,134.8,0.14,-4.3
2022,32,2227,0,12.71,-5.899,45.99,-3.975,0.31,43.1,0.31,-4.6
2022,32,2228,0,12.71,-5.908,46.05,-4.004,0.37,11.7,0.37,-4.4
2022,32,2229,0,12.7,-5.919,46.32,-4.038,0.91,313.5,0.91,-4.2
2022,32,2230,0,12.7,-5.93,46.58,-4.098,0.34,47.7,0.34,-4.5
2022,32,2231,0,12.71,-5.941,46.74,-4.147,0.47,358.9,0.47,-4.3
2022,32,2232,0,12.7,-5.953,46.85,-4.186,0.79,96.3,0.79,-4.4
2022,32,2233,0,12.7,-5.966,46.98,-4.228,0.18,210.1,0.18,-4.5
2022,32,2234,0,12.7,-5.979,47.11,-4.265,0.16,228.7,0.16,-4.6
2022,32,2235,0,12.7,-5.994,47.24,-4.296,0.44,166.3,0.44,-4.5
2022,32,2236,0,12.7,-6.008,47.29,-4.286,0.58,193.4,0.58,-4.3
2022,32,2237,0,12.69,-6.023,47.36,-4.291,0.36,282.1,0.36,-4.7
2022,32,2238,0,12.7,-6.039,47.42,-4.282,0.34,305.6,0.34,-4.6
2022,32,2239,0,12.7,-6.055,47.29,-4.292,0.14,122.5,0.14,-4.9
2022,32,2240,0,12.7,-6.071,47.44,-4.288,0.33,79.1,0.33,-4.6
2022,32,2241,0,12.7,-6.088,47.56,-4.287,0.04,303.3,0.04,-4.9
2022,32,2242,0,12.7,-6.107,47.52,-4.324,0.18,181.6,0.18,-4.5
2022,32,2243,0,12.7,-6.126,47.75,-4.33,0.19,279.1,0.19,-4.8
2022,32,2244,0,12.7,-6.146,47.88,-4.367,0.59,154.8,0.59,-4.3
2022,32,2245,0,12.7,-6.166,47.97,-4.375,0.28,115,0.28,-4.5
2022,32,2246,0,12.7,-6.186,48.17,-4.376,0.95,288.4,0.95,-4.6
2022,32,2247,0,12.69,-6.206,48.14,-4.414,0.25,154,0.25,-4.8
2022,32,2248,0,12.7,-6.226,48.4,-4.43,0.64,133.4,0.64,-4.4
2022,32,2249,0,12.7,-6.246,48.52,-4.421,0.67,129.6,0.67,-4.3
2022,32,2250,0,12.7,-6.264,48.54,-4.424,0.54,46.3,0.54,-4.5
2022,32,2251,0,12.7,-6.28,48.52,-4.42,0.29,170.9,0.29,-4.6
2022,32,2252,0,12.7,-6.295,48.26,-4.413,0.91,150.3,0.91,-4.4
2022,32,2253,0,12.7,-6.309,48.08,-4.398,0.64,286.7,0.64,-4.6
2022,32,2254,0,12.7,-6.322,47.91,-4.381,0.43,226.7,0.43,-4.7
2022,32,2255,0,12.7,-6.336,47.87,-4.381,0.24,229.7,0.24,-4.8
2022,32,2256,0,12.7,-6.35,47.88,-4.38,0.43,171.5,0.43,-4.8
2022,32,2257,0,12.7,-6.364,47.95,-4.383,0.02,151.2,0.02,-4.8
2022,32,2258,0,12.69,-6.38,47.99,-4.405,1.12,77,1.12,-4.7
2022,32,2259,0,12.7,-6.395,48,-4.424,0.71,280.4,0.71,-4.8
2022,32,2300,0,12.7,-6.409,47.92,-4.447,1.38,279.5,1.38,-4.8
2022,32,2301,0,12.7,-6.423,47.97,-4.51,0.2,24.6,0.2,-5
2022,32,2302,0,12.7,-6.437,48.2,-4.573,0.38,255.1,0.38,-5.2
2022,32,2303,0,12.7,-6.451,48.36,-4.612,0.56,309.9,0.56,-4.9
2022,32,2304,0,12.69,-6.465,48.56,-4.655,0.56,58,0.56,-5.3
2022,32,2305,0,12.7,-6.479,48.79,-4.707,0.33,294.7,0.33,-5.2
2022,32,2306,0,12.7,-6.495,49.05,-4.734,0.45,149.9,0.45,-5
