"TOA5","21494","CR1000X","21494","CR1000X.Std.04.02","CPU:220125_Lab2_HMP155A_ATMOS22.CR1X","1750","SlowResponse"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","AirTC_Avg","RH","windSpeed","windDirection","gustWindSpeed","AirTemp"
"TS","RN","Volts","Deg C","Deg C","%","m/s","deg","m/s","degC"
"","","Min","Smp","Avg","Smp","Smp","Smp","Smp","Smp"
"2022-01-25 17:05:00",10,12.72,22.43,22.92,38.57,0.27,347.1,0.27,22.4
"2022-01-25 17:06:00",11,12.72,22.45,22.9,38.57,0.08,80.2,0.08,25
"2022-01-25 17:07:00",12,12.71,22.47,22.87,38.63,0.07,157.9,0.07,23
"2022-01-25 17:08:00",13,12.71,22.49,22.84,38.55,0.06,125.1,0.06,22.8
"2022-01-25 17:39:00",14,12.68,10.43,4.523,36.79,0.48,193.7,0.48,8
"2022-01-25 17:40:00",15,12.67,10.28,4.522,36.87,0.54,185.6,0.54,7.1
"2022-01-25 17:41:00",16,12.67,10.12,4.52,36.89,0.26,313.2,0.26,7.5
"2022-01-25 17:42:00",17,12.67,9.92,4.527,36.82,0.37,192.3,0.37,6.9
"2022-01-25 17:43:00",18,12.66,9.7,4.518,36.93,0.48,1.8,0.48,6.9
"2022-01-25 17:44:00",19,12.66,9.51,4.525,36.94,1.37,248.3,1.37,6.1
"2022-01-25 17:45:00",20,12.67,9.34,4.511,36.94,0.94,242.1,0.94,6.4
"2022-01-25 17:46:00",21,12.66,9.19,4.477,36.97,0.18,301.4,0.18,6.8
"2022-01-25 17:47:00",22,12.66,9.06,4.448,37.06,0.32,177.9,0.32,5.8
"2022-01-25 17:48:00",23,12.66,8.92,4.432,37.05,0.39,152.1,0.39,6.3
"2022-01-25 17:49:00",24,12.66,8.78,4.393,37.07,1.25,166.2,1.25,5.7
"2022-01-25 17:50:00",25,12.66,8.64,4.374,37.1,0.88,308.5,0.88,6.1
"2022-01-25 17:51:00",26,12.66,8.5,4.344,37.14,0.31,105.6,0.31,5.6
"2022-01-25 17:52:00",27,12.66,8.36,4.298,37.11,0.41,274.6,0.41,5.7
"2022-01-25 17:53:00",28,12.66,8.22,4.242,37.18,1.24,83.2,1.24,5.3
"2022-01-25 17:54:00",29,12.66,8.08,4.2,37.2,0.06,256.5,0.06,5.4
"2022-01-25 17:55:00",30,12.66,7.937,4.167,37.28,0.49,80.8,0.49,5.4
"2022-01-25 17:56:00",31,12.66,7.795,4.113,37.25,0.31,91.2,0.31,5.2
"2022-01-25 17:57:00",32,12.65,7.653,4.064,37.3,0.68,310.3,0.68,5.1
"2022-01-25 17:58:00",33,12.66,7.512,4.017,37.33,0.47,248.2,0.47,5
"2022-01-25 17:59:00",34,12.65,7.372,3.969,37.33,0.09,63.1,0.09,5
"2022-01-25 18:00:00",35,12.65,7.233,3.909,37.37,0.73,161.7,0.73,4.7
"2022-01-25 18:01:00",36,12.66,7.094,3.86,37.36,0.87,33.8,0.87,4.7
"2022-01-25 18:02:00",37,12.65,6.955,3.803,37.44,1,213.6,1,4.9
"2022-01-25 18:03:00",38,12.65,6.818,3.791,37.49,0.24,301.5,0.24,4.7
"2022-01-25 18:04:00",39,12.65,6.681,3.739,37.48,0.93,290.2,0.93,4.5
"2022-01-25 18:05:00",40,12.65,6.547,3.749,37.46,0.33,66.4,0.33,4.3
"2022-01-25 18:06:00",41,12.65,6.415,3.715,37.5,0.59,332.8,0.59,4.2
"2022-01-25 18:07:00",42,12.65,6.285,3.693,37.5,0.53,214.8,0.53,4.2
"2022-01-25 18:08:00",43,12.65,6.157,3.65,37.5,0.53,4.5,0.53,4.2
"2022-01-25 18:09:00",44,12.65,6.03,3.606,37.49,0.61,315,0.61,4.2
"2022-01-25 18:10:00",45,12.65,5.904,3.564,37.52,0.22,242,0.22,4.1
"2022-01-25 18:11:00",46,12.65,5.779,3.514,37.6,1.16,247.4,1.16,4
"2022-01-25 18:12:00",47,12.65,5.657,3.475,37.49,0.85,21.9,0.85,3.8
"2022-01-25 18:13:00",48,12.65,5.536,3.431,37.44,0.79,162.1,0.79,3.7
"2022-01-25 18:14:00",49,12.65,5.417,3.382,37.54,0.68,75.2,0.68,3.8
"2022-01-25 18:15:00",50,12.65,5.301,3.349,37.65,0.72,215.2,0.72,3.7
"2022-01-25 18:16:00",51,12.65,5.187,3.316,37.54,0.65,345.1,0.65,3.7
"2022-01-25 18:17:00",52,12.65,5.076,3.292,37.6,0.26,354.4,0.26,3.7
"2022-01-25 18:18:00",53,12.65,4.966,3.266,37.51,0.67,141.2,0.67,3.6
"2022-01-25 18:19:00",54,12.65,4.858,3.248,37.63,0.45,32.3,0.45,3.4
"2022-01-25 18:20:00",55,12.65,4.752,3.217,37.67,0.73,146.1,0.73,3.5
"2022-01-25 18:21:00",56,12.64,4.648,3.202,37.7,0.34,217.1,0.34,3.5
"2022-01-25 18:22:00",57,12.65,4.545,3.201,37.7,0.63,317.6,0.63,3.4
"2022-01-25 18:23:00",58,12.65,4.445,3.199,37.74,0.25,312.4,0.25,3.3
"2022-01-25 18:24:00",59,12.65,4.346,3.202,37.77,0.48,182.4,0.48,3.3
"2022-01-25 18:25:00",60,12.64,4.247,3.154,37.77,0.22,301.3,0.22,3.4
"2022-01-25 18:26:00",61,12.65,4.151,3.158,37.89,0.07,140.3,0.07,3.4
"2022-01-25 18:27:00",62,12.64,4.055,3.155,37.83,0.44,329,0.44,3.1
"2022-01-25 18:28:00",63,12.64,3.961,3.15,37.85,0.58,23.3,0.58,3.1
"2022-01-25 18:29:00",64,12.64,3.868,3.119,37.85,0.54,338.9,0.54,3.1
"2022-01-25 18:30:00",65,12.64,3.777,3.109,37.85,0.42,327.3,0.42,3.2
"2022-01-25 18:31:00",66,12.64,3.688,3.059,37.85,0.18,228,0.18,3
"2022-01-25 18:32:00",67,12.64,3.6,3.04,37.93,1.18,327.7,1.18,3
"2022-01-25 18:33:00",68,12.64,3.513,3.014,37.96,0.3,326.2,0.3,2.9
"2022-01-25 18:34:00",69,12.64,3.427,2.975,37.84,0.47,331.2,0.47,2.8
"2022-01-25 18:35:00",70,12.64,3.343,2.957,37.87,0.31,39,0.31,2.9
"2022-01-25 18:36:00",71,12.64,3.26,2.918,37.84,1.19,284.1,1.19,2.8
"2022-01-25 18:37:00",72,12.64,3.178,2.881,37.89,0.54,328.7,0.54,2.8
"2022-01-25 18:38:00",73,12.64,3.098,2.845,37.9,1.07,314.8,1.07,3
"2022-01-25 18:39:00",74,12.64,3.02,2.827,37.93,0.15,278.3,0.15,2.8
"2022-01-25 18:40:00",75,12.64,2.943,2.786,37.93,0.16,14.8,0.16,2.6
"2022-01-25 18:41:00",76,12.64,2.866,2.776,37.93,0.13,5.8,0.13,2.7
"2022-01-25 18:42:00",77,12.64,2.791,2.746,37.93,0.62,280.8,0.62,2.7
"2022-01-25 18:43:00",78,12.64,2.717,2.728,37.96,0.35,336.7,0.35,2.5
"2022-01-25 18:44:00",79,12.64,2.644,2.701,37.96,0.74,346.1,0.74,2.6
"2022-01-25 18:45:00",80,12.64,2.573,2.663,37.96,0.87,320.8,0.87,2.7
"2022-01-25 18:46:00",81,12.64,2.504,2.655,38.07,0.68,312.2,0.68,2.2
"2022-01-25 18:47:00",82,12.64,2.436,2.637,38,0.17,148.5,0.17,2.2
"2022-01-25 18:48:00",83,12.64,2.368,2.604,38.01,0.69,317.8,0.69,2.6
"2022-01-25 18:49:00",84,12.64,2.303,2.595,38.05,0.38,277.7,0.38,2.3
"2022-01-25 18:50:00",85,12.64,2.237,2.559,38.04,0.57,11.4,0.57,2.3
"2022-01-25 18:51:00",86,12.64,2.174,2.543,38.09,0.39,266.8,0.39,2.1
"2022-01-25 18:52:00",87,12.64,2.111,2.513,37.99,0.53,319.7,0.53,2
"2022-01-25 18:53:00",88,12.64,2.051,2.485,38,0.61,69.8,0.61,2
"2022-01-25 18:54:00",89,12.64,1.992,2.454,38.06,0.65,358.4,0.65,2.3
"2022-01-25 18:55:00",90,12.64,1.933,2.426,38.06,0.75,323.7,0.75,2.2
"2022-01-25 18:56:00",91,12.64,1.876,2.379,38.18,0.82,356.8,0.82,2.3
"2022-01-25 18:57:00",92,12.64,1.819,2.377,38.1,0.33,286.1,0.33,2
"2022-01-25 18:58:00",93,12.64,1.762,2.376,38.14,0.27,114,0.27,2.2
"2022-01-25 18:59:00",94,12.64,1.705,2.38,38.18,0.47,324.5,0.47,2.1
"2022-01-25 19:00:00",95,12.64,1.649,2.367,38.21,0.22,291.7,0.22,1.9
"2022-01-25 19:01:00",96,12.64,1.594,2.378,38.17,0.24,334,0.24,1.8
"2022-01-25 19:02:00",97,12.64,1.539,2.354,38.19,0.09,347.7,0.09,1.8
"2022-01-25 19:03:00",98,12.64,1.484,2.335,38.2,0.41,324.5,0.41,1.4
"2022-01-25 19:04:00",99,12.64,1.429,2.281,38.19,0.32,274.1,0.32,1.7
"2022-01-25 19:05:00",100,12.64,1.372,2.244,38.29,0.34,89.3,0.34,1.8
"2022-01-25 19:06:00",101,12.64,1.316,2.196,38.22,0.55,288.8,0.55,1.6
"2022-01-25 19:07:00",102,12.63,1.258,2.166,38.24,0.57,61.4,0.57,1.3
"2022-01-25 19:08:00",103,12.64,1.201,2.116,38.27,0.48,277.9,0.48,1.3
"2022-01-25 19:09:00",104,12.64,1.143,2.078,38.24,0.1,195.9,0.1,1.5
"2022-01-25 19:10:00",105,12.64,1.085,2.041,38.29,0.15,85.6,0.15,1.4
"2022-01-25 19:11:00",106,12.64,1.027,1.976,38.29,0.25,28.7,0.25,1.2
"2022-01-25 19:12:00",107,12.64,0.969,1.938,38.45,0.26,293.6,0.26,1
"2022-01-25 19:13:00",108,12.64,0.911,1.86,38.3,0.24,309.4,0.24,1.3
"2022-01-25 19:14:00",109,12.63,0.853,1.821,38.34,0.31,44,0.31,1.4
"2022-01-25 19:15:00",110,12.64,0.796,1.766,38.4,0.9,217.4,0.9,1.3
"2022-01-25 19:16:00",111,12.64,0.739,1.732,38.35,0.37,291.2,0.37,1.1
"2022-01-25 19:17:00",112,12.64,0.682,1.686,38.35,0.53,310,0.53,0.7
"2022-01-25 19:18:00",113,12.63,0.627,1.623,38.33,0.66,79.2,0.66,0.9
"2022-01-25 19:19:00",114,12.64,0.573,1.553,38.4,0.3,83.3,0.3,0.9
"2022-01-25 19:20:00",115,12.64,0.518,1.485,38.45,0.44,295.3,0.44,0.6
"2022-01-25 19:21:00",116,12.63,0.464,1.42,38.38,0.02,34.4,0.02,0.9
"2022-01-25 19:22:00",117,12.64,0.408,1.348,38.39,0.55,88.6,0.55,0.6
"2022-01-25 19:23:00",118,12.64,0.354,1.261,38.35,0.39,160.2,0.39,0.8
"2022-01-25 19:24:00",119,12.63,0.3,1.195,38.4,0.28,188.9,0.28,0.9
"2022-01-25 19:25:00",120,12.64,0.247,1.143,38.38,0.46,78.7,0.46,0.6
"2022-01-25 19:26:00",121,12.64,0.194,1.101,38.45,0.34,258,0.34,0.6
"2022-01-25 19:27:00",122,12.63,0.143,1.054,38.49,0.39,23.9,0.39,0.4
"2022-01-25 19:28:00",123,12.63,0.093,1.017,38.49,0.59,319.5,0.59,0.3
"2022-01-25 19:29:00",124,12.64,0.043,0.971,38.54,0.32,32.4,0.32,0.7
"2022-01-25 19:30:00",125,12.64,-0.005,0.922,38.53,0.16,184.7,0.16,0.7
"2022-01-25 19:31:00",126,12.63,-0.053,0.92,38.55,0.06,205.3,0.06,0.5
"2022-01-25 19:32:00",127,12.63,-0.1,0.919,38.62,0.5,8.7,0.5,0.7
"2022-01-25 19:33:00",128,12.63,-0.147,0.872,38.6,0.19,17.4,0.19,0.4
"2022-01-25 19:34:00",129,12.63,-0.195,0.869,38.67,0.79,72.9,0.79,0.6
"2022-01-25 19:35:00",130,12.63,-0.243,0.871,38.74,0.33,83.2,0.33,0.6
"2022-01-25 19:36:00",131,12.63,-0.291,0.835,38.71,0.23,357.3,0.23,0.6
"2022-01-25 19:37:00",132,12.63,-0.339,0.828,38.75,0.54,32.7,0.54,0.4
"2022-01-25 19:38:00",133,12.63,-0.387,0.83,38.78,0.31,309.2,0.31,0.2
"2022-01-25 19:39:00",134,12.63,-0.436,0.828,38.81,0.03,266.9,0.03,0.5
"2022-01-25 19:40:00",135,12.63,-0.484,0.825,38.83,0.27,54.6,0.27,0.2
"2022-01-25 19:41:00",136,12.63,-0.532,0.825,38.9,0.06,189,0.06,0.2
"2022-01-25 19:42:00",137,12.63,-0.58,0.826,38.84,0.42,97.1,0.42,0.4
"2022-01-25 19:43:00",138,12.63,-0.629,0.781,38.84,0.24,40.5,0.24,0.4
"2022-01-25 19:44:00",139,12.63,-0.678,0.768,38.89,0.38,337.1,0.38,-0.3
"2022-01-25 19:45:00",140,12.63,-0.726,0.731,38.89,0.23,316.6,0.23,0
"2022-01-25 19:46:00",141,12.63,-0.774,0.722,38.87,0.18,11.2,0.18,-0.1
"2022-01-25 19:47:00",142,12.63,-0.823,0.683,38.87,0.23,343.4,0.23,-0.4
"2022-01-25 19:48:00",143,12.63,-0.872,0.645,38.88,0.66,306.8,0.66,0.1
"2022-01-25 19:49:00",144,12.63,-0.921,0.6,38.87,0.04,109.6,0.04,0
"2022-01-25 19:50:00",145,12.63,-0.969,0.55,38.9,0.35,327.8,0.35,-0.4
"2022-01-25 19:51:00",146,12.63,-1.018,0.519,38.81,0.21,305.6,0.21,-0.2
"2022-01-25 19:52:00",147,12.63,-1.066,0.499,38.91,0.65,281.2,0.65,0.2
"2022-01-25 19:53:00",148,12.63,-1.114,0.466,38.9,0.43,76,0.43,-0.1
"2022-01-25 19:54:00",149,12.63,-1.162,0.464,38.85,0.06,188.6,0.06,-0.2
"2022-01-25 19:55:00",150,12.63,-1.208,0.42,38.97,0.23,297,0.23,0
"2022-01-25 19:56:00",151,12.63,-1.254,0.413,39.07,0.2,315.8,0.2,-0.2
"2022-01-25 19:57:00",152,12.63,-1.3,0.416,38.97,1.14,315.1,1.14,0.5
"2022-01-25 19:58:00",153,12.63,-1.344,0.416,39.04,0.87,323.5,0.87,0.6
"2022-01-25 19:59:00",154,12.63,-1.389,0.463,39.25,1.09,351.8,1.09,1.2
"2022-01-25 20:00:00",155,12.63,-1.432,0.595,39.16,0.66,311,0.66,-0.1
"2022-01-25 20:01:00",156,12.63,-1.473,0.671,39.2,0.27,341.7,0.27,0.3
"2022-01-25 20:02:00",157,12.63,-1.512,0.733,39.13,1.04,327,1.04,0.7
"2022-01-25 20:03:00",158,12.63,-1.55,0.779,39.17,0.58,303.8,0.58,0.1
"2022-01-25 20:04:00",159,12.63,-1.588,0.829,39.17,0.28,327.4,0.28,-0.1
"2022-01-25 20:05:00",160,12.63,-1.624,0.865,39.19,0.25,5.7,0.25,-0.1
"2022-01-25 20:06:00",161,12.63,-1.66,0.869,39.2,0.39,85,0.39,0.2
"2022-01-25 20:07:00",162,12.63,-1.695,0.871,39.16,0.08,341,0.08,0.1
"2022-01-25 20:08:00",163,12.63,-1.73,0.874,39.14,0.81,16.8,0.81,-0.2
"2022-01-25 20:09:00",164,12.63,-1.764,0.856,39.29,1.11,273.6,1.11,0.2
"2022-01-25 20:10:00",165,12.63,-1.798,0.79,39.11,1.43,298.3,1.43,-0.3
"2022-01-25 20:11:00",166,12.63,-1.83,0.717,39.06,1.38,131.3,1.38,-0.1
"2022-01-25 20:12:00",167,12.63,-1.859,0.609,38.99,0.24,1.6,0.24,-0.2
"2022-01-25 20:13:00",168,12.63,-1.887,0.534,39.01,1.15,326.8,1.15,0
"2022-01-25 20:14:00",169,12.63,-1.913,0.469,39,0.88,297.4,0.88,-0.2
"2022-01-25 20:15:00",170,12.63,-1.938,0.425,38.96,0.21,206.9,0.21,0
"2022-01-25 20:16:00",171,12.63,-1.961,0.367,38.99,1.22,291.2,1.22,-0.1
"2022-01-25 20:17:00",172,12.62,-1.985,0.328,38.93,0.53,311.4,0.53,-0.3
"2022-01-25 20:18:00",173,12.63,-2.009,0.297,38.97,0.08,64.8,0.08,-0.1
"2022-01-25 20:19:00",174,12.63,-2.031,0.249,38.97,1.49,284.5,1.49,-0.1
"2022-01-25 20:20:00",175,12.63,-2.054,0.232,39.08,0.61,259.6,0.61,-0.3
"2022-01-25 20:21:00",176,12.63,-2.075,0.169,39,0.47,123.3,0.47,-0.2
"2022-01-25 20:22:00",177,12.63,-2.097,0.133,39.02,0.51,114.5,0.51,-0.1
"2022-01-25 20:23:00",178,12.63,-2.117,0.13,39.03,0.17,118.1,0.17,-0.4
"2022-01-25 20:24:00",179,12.62,-2.137,0.103,39.04,1.06,234.6,1.06,-0.2
"2022-01-25 20:25:00",180,12.63,-2.157,0.089,39.04,0.57,261.6,0.57,-0.4
"2022-01-25 20:26:00",181,12.63,-2.177,0.05,39.08,0.37,198.9,0.37,-0.4
"2022-01-25 20:27:00",182,12.63,-2.198,0.011,39.1,0.37,57.2,0.37,-0.4
"2022-01-25 20:28:00",183,12.63,-2.219,-0.003,39.07,0.4,150.9,0.4,0
"2022-01-25 20:29:00",184,12.63,-2.241,-0.035,39.1,0.39,110,0.39,-0.4
"2022-01-25 20:30:00",185,12.63,-2.263,-0.036,39,0.91,199.7,0.91,-0.6
"2022-01-25 20:31:00",186,12.62,-2.285,-0.066,39.12,0.75,347.8,0.75,-0.7
"2022-01-25 20:32:00",187,12.63,-2.307,-0.111,39.16,1.04,351.4,1.04,-0.4
"2022-01-25 20:33:00",188,12.63,-2.329,-0.147,39.1,0.32,185.7,0.32,-0.6
"2022-01-25 20:34:00",189,12.63,-2.35,-0.173,39.1,1.34,233.7,1.34,-0.4
"2022-01-25 20:35:00",190,12.63,-2.37,-0.176,39.1,0.76,319.3,0.76,-0.5
"2022-01-25 20:36:00",191,12.63,-2.39,-0.188,39.16,1.33,305.5,1.33,-0.5
"2022-01-25 20:37:00",192,12.63,-2.409,-0.226,39.19,0.74,259.3,0.74,-0.7
"2022-01-25 20:38:00",193,12.62,-2.427,-0.255,39.13,0.65,125.6,0.65,-0.3
"2022-01-25 20:39:00",194,12.63,-2.445,-0.266,39.17,1.43,280.1,1.43,-0.8
"2022-01-25 20:40:00",195,12.63,-2.462,-0.269,39.16,0.6,338.7,0.6,-0.9
"2022-01-25 20:41:00",196,12.63,-2.478,-0.273,39.18,1.06,161.6,1.06,-0.4
"2022-01-25 20:42:00",197,12.63,-2.495,-0.313,39.25,0.2,281.7,0.2,-0.9
"2022-01-25 20:43:00",198,12.63,-2.511,-0.313,39.2,0.32,271.6,0.32,-0.9
"2022-01-25 20:44:00",199,12.63,-2.527,-0.351,39.2,0.42,192,0.42,-0.6
"2022-01-25 20:45:00",200,12.62,-2.544,-0.384,39.17,0.28,218.5,0.28,-0.6
"2022-01-25 20:46:00",201,12.62,-2.56,-0.416,39.22,0.26,164,0.26,-0.8
"2022-01-25 20:47:00",202,12.62,-2.576,-0.409,39.2,0.52,30.7,0.52,-0.6
"2022-01-25 20:48:00",203,12.62,-2.592,-0.4,39.27,0.31,318.7,0.31,-1
"2022-01-25 20:49:00",204,12.62,-2.606,-0.406,39.26,0.45,264.2,0.45,-0.9
"2022-01-25 20:50:00",205,12.62,-2.621,-0.412,39.27,0.41,259.5,0.41,-0.9
"2022-01-25 20:51:00",206,12.62,-2.637,-0.408,39.29,0.12,17.7,0.12,-0.6
"2022-01-25 20:52:00",207,12.62,-2.654,-0.405,39.3,0.59,308.8,0.59,-0.9
"2022-01-25 20:53:00",208,12.62,-2.672,-0.402,39.33,0.33,24.7,0.33,-1
"2022-01-25 20:54:00",209,12.62,-2.691,-0.405,39.31,0.55,24.3,0.55,-0.7
"2022-01-25 20:55:00",210,12.62,-2.711,-0.415,39.35,0.88,305.4,0.88,-0.7
"2022-01-25 20:56:00",211,12.62,-2.732,-0.41,39.29,0.18,27.5,0.18,-0.9
"2022-01-25 20:57:00",212,12.62,-2.753,-0.402,39.36,0.18,351.4,0.18,-0.9
"2022-01-25 20:58:00",213,12.62,-2.775,-0.443,39.36,0.37,321.7,0.37,-1.2
"2022-01-25 20:59:00",214,12.62,-2.799,-0.458,39.36,1.1,342.9,1.1,-0.7
"2022-01-25 21:00:00",215,12.62,-2.823,-0.498,39.39,0.74,311.4,0.74,-0.5
"2022-01-25 21:01:00",216,12.62,-2.848,-0.501,39.33,0.86,302.4,0.86,-0.8
"2022-01-25 21:02:00",217,12.62,-2.873,-0.498,39.4,0.14,9.4,0.14,-0.9
"2022-01-25 21:03:00",218,12.62,-2.899,-0.458,39.43,0.47,270.8,0.47,-1.2
"2022-01-25 21:04:00",219,12.62,-2.925,-0.452,39.43,0.16,234.9,0.16,-1.1
"2022-01-25 21:05:00",220,12.62,-2.951,-0.454,39.44,0.56,313.9,0.56,-1.2
"2022-01-25 21:06:00",221,12.62,-2.977,-0.449,39.42,0.68,310.3,0.68,-1.3
"2022-01-25 21:07:00",222,12.62,-3.003,-0.488,39.43,0.38,33.7,0.38,-1.2
"2022-01-25 21:08:00",223,12.62,-3.029,-0.546,39.53,0.17,106.4,0.17,-1.2
"2022-01-25 21:09:00",224,12.62,-3.055,-0.623,39.41,0.36,347.1,0.36,-1.5
"2022-01-25 21:10:00",225,12.62,-3.081,-0.683,39.45,0.79,305.1,0.79,-1.2
"2022-01-25 21:11:00",226,12.62,-3.107,-0.725,39.4,0.49,333.1,0.49,-1.5
"2022-01-25 21:12:00",227,12.62,-3.133,-0.776,39.4,0.14,323.3,0.14,-1.3
"2022-01-25 21:13:00",228,12.62,-3.16,-0.825,39.34,0.3,278.2,0.3,-1.5
"2022-01-25 21:14:00",229,12.62,-3.188,-0.867,39.42,0.76,340,0.76,-1
"2022-01-25 21:15:00",230,12.62,-3.215,-0.871,39.5,0.53,301.6,0.53,-0.5
"2022-01-25 21:16:00",231,12.62,-3.242,-0.861,39.49,0.48,311.2,0.48,-0.6
"2022-01-25 21:17:00",232,12.62,-3.27,-0.799,39.52,1.56,322.2,1.56,-0.2
"2022-01-25 21:18:00",233,12.62,-3.296,-0.694,39.59,1.14,13.6,1.14,-0.3
"2022-01-25 21:19:00",234,12.62,-3.321,-0.554,39.64,1.12,334.7,1.12,-0.6
"2022-01-25 21:20:00",235,12.62,-3.345,-0.417,39.63,0.83,310.8,0.83,-0.7
"2022-01-25 21:21:00",236,12.62,-3.366,-0.327,39.66,0.44,339.1,0.44,-1.3
"2022-01-25 21:22:00",237,12.62,-3.387,-0.278,39.65,0.22,297.2,0.22,-1.6
"2022-01-25 21:23:00",238,12.62,-3.408,-0.275,39.63,0.29,307,0.29,-1.5
"2022-01-25 21:24:00",239,12.62,-3.429,-0.272,39.61,0.48,308.7,0.48,-1.6
"2022-01-25 21:25:00",240,12.62,-3.45,-0.325,39.55,0.22,98.4,0.22,-1.7
"2022-01-25 21:26:00",241,12.62,-3.471,-0.405,39.53,0.71,305,0.71,-1.5
"2022-01-25 21:27:00",242,12.61,-3.493,-0.492,39.53,0.82,349.2,0.82,-1.5
"2022-01-25 21:28:00",243,12.62,-3.516,-0.601,39.49,0.29,27.2,0.29,-1.8
"2022-01-25 21:29:00",244,12.62,-3.538,-0.69,39.39,0.78,333.1,0.78,-1.6
"2022-01-25 21:30:00",245,12.61,-3.562,-0.777,39.4,0.4,357,0.4,-1.6
"2022-01-25 21:31:00",246,12.62,-3.585,-0.862,39.4,0.53,325.5,0.53,-1.9
"2022-01-25 21:32:00",247,12.62,-3.609,-0.937,39.37,0.16,301.9,0.16,-1.7
"2022-01-25 21:33:00",248,12.62,-3.633,-1.003,39.39,0.48,344.5,0.48,-1.8
"2022-01-25 21:34:00",249,12.62,-3.658,-1.067,39.36,0.61,283.4,0.61,-1.9
"2022-01-25 21:35:00",250,12.62,-3.684,-1.121,39.37,0.57,346.1,0.57,-1.6
"2022-01-25 21:36:00",251,12.62,-3.71,-1.157,39.37,0.42,344.3,0.42,-1.9
"2022-01-25 21:37:00",252,12.61,-3.737,-1.181,39.38,0.7,343.4,0.7,-1.3
"2022-01-25 21:38:00",253,12.62,-3.764,-1.191,39.45,0.24,356.6,0.24,-1.8
"2022-01-25 21:39:00",254,12.62,-3.791,-1.186,39.43,0.4,359.9,0.4,-1.6
"2022-01-25 21:40:00",255,12.62,-3.819,-1.177,39.49,0.15,42.6,0.15,-1.9
"2022-01-25 21:41:00",256,12.61,-3.847,-1.211,39.5,0.29,34.3,0.29,-1.6
"2022-01-25 21:42:00",257,12.62,-3.875,-1.232,39.52,0.58,287.5,0.58,-1.9
"2022-01-25 21:43:00",258,12.61,-3.903,-1.251,39.55,0.9,269.1,0.9,-1.8
"2022-01-25 21:44:00",259,12.62,-3.93,-1.281,39.49,0.69,151.9,0.69,-1.8
"2022-01-25 21:45:00",260,12.61,-3.957,-1.315,39.56,1.1,254.7,1.1,-1.9
"2022-01-25 21:46:00",261,12.62,-3.983,-1.349,39.56,0.14,342,0.14,-1.6
"2022-01-25 21:47:00",262,12.62,-4.007,-1.369,39.61,0.88,238.5,0.88,-1.9
"2022-01-25 21:48:00",263,12.61,-4.03,-1.382,39.67,0.99,353.6,0.99,-2
"2022-01-25 21:49:00",264,12.62,-4.05,-1.409,39.63,0.72,236.2,0.72,-2
"2022-01-25 21:50:00",265,12.61,-4.069,-1.42,39.63,0.9,359.9,0.9,-1.9
"2022-01-25 21:51:00",266,12.61,-4.087,-1.464,39.63,0.45,314.2,0.45,-2.2
"2022-01-25 21:52:00",267,12.62,-4.103,-1.513,39.64,1.15,338,1.15,-2.1
"2022-01-25 21:53:00",268,12.61,-4.118,-1.552,39.58,0.18,211.3,0.18,-1.9
"2022-01-25 21:54:00",269,12.61,-4.132,-1.585,39.62,0.42,267.9,0.42,-2.2
"2022-01-25 21:55:00",270,12.61,-4.145,-1.615,39.62,1.56,337.9,1.56,-1.6
"2022-01-25 21:56:00",271,12.61,-4.156,-1.637,39.59,0.75,343.5,0.75,-1.8
"2022-01-25 21:57:00",272,12.61,-4.167,-1.643,39.68,0.34,36,0.34,-1.9
"2022-01-25 21:58:00",273,12.61,-4.177,-1.649,39.79,0.7,17.6,0.7,-1.8
"2022-01-25 21:59:00",274,12.61,-4.187,-1.638,39.72,0.77,321.4,0.77,-2
"2022-01-25 22:00:00",275,12.62,-4.196,-1.635,39.72,0.59,352.4,0.59,-1.9
"2022-01-25 22:01:00",276,12.61,-4.205,-1.593,39.74,0.44,333.8,0.44,-2
"2022-01-25 22:02:00",277,12.61,-4.215,-1.598,39.8,0.94,330,0.94,-1.7
"2022-01-25 22:03:00",278,12.61,-4.226,-1.557,39.86,1.01,325.4,1.01,-1.3
"2022-01-25 22:04:00",279,12.61,-4.237,-1.539,39.82,0.93,9.5,0.93,-0.9
"2022-01-25 22:05:00",280,12.61,-4.249,-1.474,39.85,1.3,340.5,1.3,-1
"2022-01-25 22:06:00",281,12.61,-4.262,-1.409,39.9,0.67,337.1,0.67,-1.2
"2022-01-25 22:07:00",282,12.61,-4.275,-1.306,40.01,1.59,323.5,1.59,-0.7
"2022-01-25 22:08:00",283,12.61,-4.289,-1.163,40.01,1.17,307.4,1.17,-0.5
"2022-01-25 22:09:00",284,12.61,-4.303,-0.963,40.11,0.45,295.4,0.45,-0.8
"2022-01-25 22:10:00",285,12.61,-4.317,-0.794,40.22,1.01,324.2,1.01,-0.7
"2022-01-25 22:11:00",286,12.61,-4.329,-0.675,40.11,0.74,34.5,0.74,-0.9
"2022-01-25 22:12:00",287,12.61,-4.34,-0.596,40.13,1.29,335.1,1.29,-0.8
"2022-01-25 22:13:00",288,12.61,-4.35,-0.548,40.1,0.85,303.9,0.85,-0.6
"2022-01-25 22:14:00",289,12.61,-4.358,-0.465,40.11,0.73,337.5,0.73,-0.9
"2022-01-25 22:15:00",290,12.61,-4.365,-0.392,40.07,0.38,258.7,0.38,-1
