"TOA5","21489","CR1000X","21489","CR1000X.Std.04.02","CPU:CR1000X_HMP155.CR1X","36239","SlowResponse"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","AirTC_Avg","RH","windSpeed","windDirection","gustWindSpeed","AirTemp"
"TS","RN","Volts","Deg C","Deg C","%","m/s","deg","m/s","degC"
"","","Min","Smp","Avg","Smp","Smp","Smp","Smp","Smp"
"2022-01-27 07:04:00",2252,12.63,-7.06,-5.549,75.02,0.17,328.9,0.17,-6.2
"2022-01-27 07:05:00",2253,12.63,-7.054,-5.551,74.74,0.13,276.9,0.13,-6.2
"2022-01-27 07:06:00",2254,12.63,-7.048,-5.559,74.81,0.24,290.6,0.24,-6.3
"2022-01-27 07:07:00",2255,12.63,-7.043,-5.56,74.84,0.02,220.1,0.02,-5.9
"2022-01-27 07:08:00",2256,12.63,-7.04,-5.556,74.73,0.4,324.9,0.4,-6.1
"2022-01-27 07:09:00",2257,12.63,-7.039,-5.553,74.58,0.55,216.6,0.55,-6.1
"2022-01-27 07:10:00",2258,12.63,-7.041,-5.562,74.47,0.28,258.6,0.28,-6.3
"2022-01-27 07:11:00",2259,12.63,-7.045,-5.56,74.32,0.23,329.7,0.23,-6
"2022-01-27 07:12:00",2260,12.63,-7.05,-5.56,74.25,0.05,334.3,0.05,-6.5
"2022-01-27 07:13:00",2261,12.63,-7.058,-5.554,74.33,0.28,27.4,0.28,-5.9
"2022-01-27 07:14:00",2262,12.63,-7.067,-5.553,74.53,0.14,281.4,0.14,-6.1
"2022-01-27 07:15:00",2263,12.63,-7.077,-5.561,74.34,0.48,107.9,0.48,-5.6
"2022-01-27 07:16:00",2264,12.63,-7.087,-5.511,74.01,0.36,262.8,0.36,-6.3
"2022-01-27 07:17:00",2265,12.63,-7.097,-5.465,73.71,0.2,302.6,0.2,-6
"2022-01-27 07:18:00",2266,12.63,-7.108,-5.465,73.59,0.7,162.5,0.7,-5.6
"2022-01-27 07:19:00",2267,12.63,-7.118,-5.417,73.61,0.42,200,0.42,-5.9
"2022-01-27 07:20:00",2268,12.63,-7.127,-5.373,73.38,0.17,338.1,0.17,-6
"2022-01-27 07:21:00",2269,12.63,-7.133,-5.332,73.11,0.29,280.6,0.29,-6
"2022-01-27 07:22:00",2270,12.63,-7.137,-5.287,72.83,0.18,280.3,0.18,-5.7
"2022-01-27 07:23:00",2271,12.63,-7.136,-5.245,72.62,0.55,290.5,0.55,-5.8
"2022-01-27 07:24:00",2272,12.63,-7.132,-5.239,72.44,0.39,327.3,0.39,-6.1
"2022-01-27 07:25:00",2273,12.63,-7.127,-5.236,72.31,1.01,226.8,1.01,-5.9
"2022-01-27 07:26:00",2274,12.63,-7.121,-5.236,72.32,0.29,53.4,0.29,-6
"2022-01-27 07:27:00",2275,12.63,-7.116,-5.235,72.51,0.35,332.7,0.35,-6
"2022-01-27 07:28:00",2276,12.63,-7.11,-5.239,72.33,0.12,3,0.12,-6
"2022-01-27 07:29:00",2277,12.63,-7.105,-5.243,72.34,0.36,249.5,0.36,-6.1
"2022-01-27 07:30:00",2278,12.63,-7.1,-5.272,72.42,0.27,299.4,0.27,-6.1
"2022-01-27 07:31:00",2279,12.63,-7.096,-5.291,72.54,0.26,307.3,0.26,-6.1
"2022-01-27 07:32:00",2280,12.63,-7.092,-5.303,72.46,0.28,274.1,0.28,-5.9
"2022-01-27 07:33:00",2281,12.63,-7.088,-5.327,72.7,0.21,250.3,0.21,-5.8
"2022-01-27 07:34:00",2282,12.63,-7.084,-5.33,72.9,0.54,270.9,0.54,-5.7
"2022-01-27 07:35:00",2283,12.63,-7.078,-5.329,72.99,0.35,336,0.35,-5.9
"2022-01-27 07:36:00",2284,12.63,-7.072,-5.328,73,0.2,208.2,0.2,-6.1
"2022-01-27 07:37:00",2285,12.63,-7.064,-5.33,73.05,0.3,62.4,0.3,-6
"2022-01-27 07:38:00",2286,12.63,-7.056,-5.333,72.96,0.21,228.9,0.21,-6
"2022-01-27 07:39:00",2287,12.63,-7.048,-5.323,72.83,0.25,287.2,0.25,-6.4
"2022-01-27 07:40:00",2288,12.63,-7.042,-5.33,72.92,0.07,286.4,0.07,-5.6
"2022-01-27 07:41:00",2289,12.63,-7.036,-5.327,73.03,0.31,228,0.31,-5.7
"2022-01-27 07:42:00",2290,12.63,-7.029,-5.28,73.07,0.49,186.5,0.49,-5.5
"2022-01-27 07:43:00",2291,12.63,-7.022,-5.238,72.87,0.33,24.7,0.33,-5.7
"2022-01-27 07:44:00",2292,12.63,-7.014,-5.238,72.7,0.35,189,0.35,-5.6
"2022-01-27 07:45:00",2293,12.63,-7.006,-5.199,72.49,0.24,13.7,0.24,-5.9
"2022-01-27 07:46:00",2294,12.63,-6.997,-5.194,72.2,0.27,318.1,0.27,-6.2
"2022-01-27 07:47:00",2295,12.63,-6.989,-5.194,72.09,0.44,73.1,0.44,-6
"2022-01-27 07:48:00",2296,12.63,-6.98,-5.192,72.25,0.6,220.1,0.6,-5.7
"2022-01-27 07:49:00",2297,12.63,-6.972,-5.193,72.54,0.32,198,0.32,-5.5
"2022-01-27 07:50:00",2298,12.63,-6.964,-5.151,72.78,0.53,257.2,0.53,-5.3
"2022-01-27 07:51:00",2299,12.63,-6.957,-5.118,72.85,0.14,320.8,0.14,-5.5
"2022-01-27 07:52:00",2300,12.63,-6.948,-5.037,72.67,0.28,176,0.28,-5.5
"2022-01-27 07:53:00",2301,12.63,-6.939,-4.978,72.46,0.2,237.5,0.2,-5.5
"2022-01-27 07:54:00",2302,12.63,-6.929,-4.945,72.35,0.58,230.3,0.58,-5.1
"2022-01-27 07:55:00",2303,12.63,-6.917,-4.822,72.25,0.42,248.9,0.42,-5.4
"2022-01-27 07:56:00",2304,12.63,-6.905,-4.743,71.97,0.48,231.5,0.48,-5.2
"2022-01-27 07:57:00",2305,12.63,-6.891,-4.697,71.67,0.04,185.3,0.04,-5.3
"2022-01-27 07:58:00",2306,12.63,-6.877,-4.652,71.43,0.49,261.5,0.49,-5.1
"2022-01-27 07:59:00",2307,12.63,-6.862,-4.606,71.26,0.81,227.9,0.81,-5
"2022-01-27 08:00:00",2308,12.63,-6.847,-4.599,71.3,0.35,208.7,0.35,-5.1
"2022-01-27 08:01:00",2309,12.63,-6.832,-4.551,71.15,0.04,82.4,0.04,-5.1
"2022-01-27 08:02:00",2310,12.63,-6.817,-4.557,71.16,0.08,167.3,0.08,-5.4
"2022-01-27 08:03:00",2311,12.63,-6.802,-4.556,71.04,0.26,321.7,0.26,-5.5
"2022-01-27 08:04:00",2312,12.63,-6.789,-4.516,70.98,0.56,301,0.56,-5.2
"2022-01-27 08:05:00",2313,12.63,-6.778,-4.511,70.97,0.48,282.6,0.48,-5.3
"2022-01-27 08:06:00",2314,12.63,-6.768,-4.508,71.18,0.55,305.6,0.55,-5.3
"2022-01-27 08:07:00",2315,12.63,-6.761,-4.513,71.3,0.51,310,0.51,-5.3
"2022-01-27 08:08:00",2316,12.63,-6.755,-4.505,71.27,0.34,339.2,0.34,-5.5
"2022-01-27 08:09:00",2317,12.63,-6.751,-4.507,71.4,0.07,88.3,0.07,-5.4
"2022-01-27 08:10:00",2318,12.63,-6.747,-4.51,71.41,0.11,321.6,0.11,-5.3
"2022-01-27 08:11:00",2319,12.63,-6.744,-4.504,71.22,0.07,252.2,0.07,-5.1
"2022-01-27 08:12:00",2320,12.63,-6.741,-4.46,71.23,0.12,285,0.12,-4.9
"2022-01-27 08:13:00",2321,12.63,-6.739,-4.394,71.23,0.78,202.5,0.78,-4.6
"2022-01-27 08:14:00",2322,12.63,-6.736,-4.318,71.17,0.19,16.9,0.19,-4.7
"2022-01-27 08:15:00",2323,12.63,-6.732,-4.239,70.96,0.34,225.7,0.34,-4.8
"2022-01-27 08:16:00",2324,12.63,-6.727,-4.185,70.77,0.2,86.7,0.2,-4.8
"2022-01-27 08:17:00",2325,12.63,-6.723,-4.15,70.69,0.4,270.6,0.4,-4.7
"2022-01-27 08:18:00",2326,12.63,-6.718,-4.148,70.57,0.36,291.2,0.36,-5
"2022-01-27 08:19:00",2327,12.63,-6.712,-4.105,70.44,0.04,171.9,0.04,-4.7
"2022-01-27 08:20:00",2328,12.63,-6.706,-4.067,70.38,0.32,333.7,0.32,-4.8
"2022-01-27 08:21:00",2329,12.63,-6.7,-4.051,70.39,0.87,321.7,0.87,-4.6
"2022-01-27 08:22:00",2330,12.63,-6.692,-4.055,70.18,0.36,320.9,0.36,-5.2
"2022-01-27 08:23:00",2331,12.63,-6.684,-4.019,70.18,0.13,36.8,0.13,-4.6
"2022-01-27 08:24:00",2332,12.63,-6.677,-4.006,70.19,0.25,301.8,0.25,-5
"2022-01-27 08:25:00",2333,12.63,-6.67,-4.007,70.11,0.3,102.4,0.3,-4.6
"2022-01-27 08:26:00",2334,12.63,-6.663,-4.004,70.07,0.15,267,0.15,-4.8
"2022-01-27 08:27:00",2335,12.63,-6.658,-3.963,69.94,0.61,320.2,0.61,-4.6
"2022-01-27 08:28:00",2336,12.63,-6.653,-3.959,69.68,0.34,278.6,0.34,-4.6
"2022-01-27 08:29:00",2337,12.63,-6.649,-3.963,69.48,0.41,260.9,0.41,-4.5
"2022-01-27 08:30:00",2338,12.63,-6.644,-3.936,69.54,0.08,166.2,0.08,-4.2
"2022-01-27 08:31:00",2339,12.63,-6.637,-3.865,69.43,0.38,171.4,0.38,-4.2
"2022-01-27 08:32:00",2340,12.63,-6.626,-3.794,69.29,0.54,264.4,0.54,-4.2
"2022-01-27 08:33:00",2341,12.63,-6.612,-3.723,69.16,0.1,175.9,0.1,-4
"2022-01-27 08:34:00",2342,12.63,-6.594,-3.638,68.78,0.53,241.1,0.53,-4
"2022-01-27 08:35:00",2343,12.63,-6.574,-3.563,68.23,0.1,185.3,0.1,-3.9
"2022-01-27 08:36:00",2344,12.63,-6.551,-3.497,67.87,0.29,239.9,0.29,-4.3
"2022-01-27 08:37:00",2345,12.63,-6.527,-3.465,67.61,0.74,297.1,0.74,-4.2
"2022-01-27 08:38:00",2346,12.63,-6.504,-3.464,67.48,0.2,257.8,0.2,-4.6
"2022-01-27 08:39:00",2347,12.63,-6.482,-3.459,67.56,0.61,326.3,0.61,-4.4
"2022-01-27 08:40:00",2348,12.63,-6.462,-3.48,67.6,0.29,265.1,0.29,-4.5
"2022-01-27 08:41:00",2349,12.63,-6.444,-3.502,67.67,0.48,92.4,0.48,-3.8
"2022-01-27 08:42:00",2350,12.63,-6.426,-3.472,67.77,0.73,77.8,0.73,-3.6
"2022-01-27 08:43:00",2351,12.63,-6.407,-3.392,67.65,0.62,181.7,0.62,-3.4
"2022-01-27 08:44:00",2352,12.63,-6.385,-3.318,67.52,0.3,294.7,0.3,-3.6
"2022-01-27 08:45:00",2353,12.63,-6.362,-3.207,67.16,0.21,164.3,0.21,-3.6
"2022-01-27 08:46:00",2354,12.63,-6.337,-3.164,66.81,0.31,157.3,0.31,-3.5
"2022-01-27 08:47:00",2355,12.63,-6.311,-3.126,66.58,0.57,131.4,0.57,-3.1
"2022-01-27 08:48:00",2356,12.63,-6.285,-3.044,66.38,0.16,357.5,0.16,-3.6
"2022-01-27 08:49:00",2357,12.63,-6.258,-2.964,66.06,0.29,285.8,0.29,-4.1
"2022-01-27 08:50:00",2358,12.63,-6.233,-2.961,65.88,0.13,23.6,0.13,-3.9
"2022-01-27 08:51:00",2359,12.63,-6.209,-2.957,65.77,0.54,207.4,0.54,-3.5
"2022-01-27 08:52:00",2360,12.63,-6.188,-2.953,65.75,0.71,209.9,0.71,-3.2
"2022-01-27 08:53:00",2361,12.62,-6.167,-2.926,65.73,0.06,291.2,0.06,-3.7
"2022-01-27 08:54:00",2362,12.63,-6.148,-2.917,65.69,0.3,325.2,0.3,-3.8
"2022-01-27 08:55:00",2363,12.63,-6.131,-2.913,65.75,0.2,313.8,0.2,-3.8
"2022-01-27 08:56:00",2364,12.63,-6.115,-2.899,65.75,0.44,309.7,0.44,-3.4
"2022-01-27 08:57:00",2365,12.63,-6.099,-2.872,65.79,0.18,309.4,0.18,-3.7
"2022-01-27 08:58:00",2366,12.63,-6.085,-2.841,65.72,0.29,311.6,0.29,-3.5
"2022-01-27 08:59:00",2367,12.63,-6.072,-2.829,65.7,0.07,32.6,0.07,-3.1
"2022-01-27 09:00:00",2368,12.63,-6.06,-2.779,65.61,0.26,247.8,0.26,-3.6
"2022-01-27 09:01:00",2369,12.63,-6.049,-2.727,65.41,0.61,213.7,0.61,-3
"2022-01-27 09:02:00",2370,12.63,-6.038,-2.641,65.23,0.48,275.6,0.48,-3
"2022-01-27 09:03:00",2371,12.63,-6.026,-2.56,64.96,0.76,325.4,0.76,-2.8
"2022-01-27 09:04:00",2372,12.63,-6.014,-2.5,64.74,0.79,299,0.79,-3.1
"2022-01-27 09:05:00",2373,12.63,-6.001,-2.461,64.25,0.81,343.7,0.81,-3
"2022-01-27 09:06:00",2374,12.63,-5.989,-2.456,64.09,0.23,276.4,0.23,-3.5
"2022-01-27 09:07:00",2375,12.63,-5.976,-2.44,64.2,0.86,245.5,0.86,-2.7
"2022-01-27 09:08:00",2376,12.63,-5.963,-2.37,64.17,0.76,315.8,0.76,-2.5
"2022-01-27 09:09:00",2377,12.63,-5.948,-2.226,63.77,0.32,76.7,0.32,-2.7
"2022-01-27 09:10:00",2378,12.63,-5.932,-2.098,63.47,0.1,158.2,0.1,-2.4
"2022-01-27 09:11:00",2379,12.63,-5.914,-2,62.96,0.59,221.6,0.59,-2.7
"2022-01-27 09:12:00",2380,12.63,-5.893,-1.902,62.56,0.3,308,0.3,-2.8
"2022-01-27 09:13:00",2381,12.63,-5.87,-1.814,62.13,0.18,212.8,0.18,-2.5
"2022-01-27 09:14:00",2382,12.63,-5.845,-1.732,61.79,0.37,225,0.37,-2.2
"2022-01-27 09:15:00",2383,12.63,-5.817,-1.63,61.39,0.2,247.4,0.2,-2.2
"2022-01-27 09:16:00",2384,12.63,-5.788,-1.535,60.9,0.23,341.7,0.23,-2.5
"2022-01-27 09:17:00",2385,12.63,-5.757,-1.452,60.48,0.65,324.1,0.65,-2
"2022-01-27 09:18:00",2386,12.63,-5.724,-1.376,59.99,0.6,157.8,0.6,-2.3
"2022-01-27 09:19:00",2387,12.63,-5.691,-1.31,59.68,0.19,346.2,0.19,-2.6
"2022-01-27 09:20:00",2388,12.63,-5.656,-1.266,59.46,0.44,280,0.44,-1.9
"2022-01-27 09:21:00",2389,12.63,-5.621,-1.178,59.17,0.4,291.1,0.4,-2
"2022-01-27 09:22:00",2390,12.63,-5.584,-1.091,58.75,0.1,38.6,0.1,-2.3
"2022-01-27 09:23:00",2391,12.63,-5.547,-1.033,58.39,0.32,204.6,0.32,-2.1
"2022-01-27 09:24:00",2392,12.63,-5.509,-1.004,58.1,0.27,252.5,0.27,-2.2
"2022-01-27 09:25:00",2393,12.63,-5.472,-0.949,58.02,0.36,8.9,0.36,-2
"2022-01-27 09:26:00",2394,12.63,-5.435,-0.886,57.67,0.47,296.3,0.47,-2
"2022-01-27 09:27:00",2395,12.63,-5.398,-0.854,57.53,0.42,261.6,0.42,-1.9
"2022-01-27 09:28:00",2396,12.63,-5.36,-0.797,57.25,0.43,282.8,0.43,-2
"2022-01-27 09:29:00",2397,12.63,-5.322,-0.725,57.06,0.8,189.4,0.8,-1.5
"2022-01-27 09:30:00",2398,12.63,-5.282,-0.671,56.86,0.45,198.8,0.45,-1.4
"2022-01-27 09:31:00",2399,12.63,-5.239,-0.621,56.72,0.33,226.4,0.33,-1.5
"2022-01-27 09:32:00",2400,12.63,-5.194,-0.562,56.66,0.28,295.8,0.28,-1.7
"2022-01-27 09:33:00",2401,12.63,-5.148,-0.459,56.53,0.29,241.5,0.29,-1.6
"2022-01-27 09:34:00",2402,12.63,-5.102,-0.374,56.11,0.23,278.4,0.23,-1.6
"2022-01-27 09:35:00",2403,12.63,-5.055,-0.274,55.67,0.75,293.6,0.75,-1.3
"2022-01-27 09:36:00",2404,12.63,-5.008,-0.228,55.21,0.35,54.9,0.35,-1.4
"2022-01-27 09:37:00",2405,12.63,-4.961,-0.221,55.18,0.39,239.5,0.39,-1
"2022-01-27 09:38:00",2406,12.62,-4.912,-0.203,55.14,0.35,189.3,0.35,-1
"2022-01-27 09:39:00",2407,12.63,-4.86,-0.167,55.05,0.27,223.7,0.27,-1
"2022-01-27 09:40:00",2408,12.63,-4.805,-0.11,55.05,0.28,282.9,0.28,-1.3
"2022-01-27 09:41:00",2409,12.63,-4.747,-0.003,55.05,0.29,274.9,0.29,-1.4
"2022-01-27 09:42:00",2410,12.63,-4.686,0.105,54.76,0.57,198.8,0.57,-0.7
"2022-01-27 09:43:00",2411,12.63,-4.623,0.202,54.35,0.29,317.1,0.29,-1.2
"2022-01-27 09:44:00",2412,12.63,-4.555,0.3,54.1,0.21,16.8,0.21,-1
"2022-01-27 09:45:00",2413,12.63,-4.484,0.398,53.85,0.13,67.2,0.13,-0.6
"2022-01-27 09:46:00",2414,12.63,-4.41,0.462,53.72,0.27,80.3,0.27,-0.6
"2022-01-27 09:47:00",2415,12.63,-4.332,0.548,53.3,0.6,301.3,0.6,-0.6
"2022-01-27 09:48:00",2416,12.63,-4.251,0.608,52.91,0.29,61.2,0.29,-0.4
"2022-01-27 09:49:00",2417,12.62,-4.167,0.666,52.74,0.29,293.4,0.29,-0.3
"2022-01-27 09:50:00",2418,12.63,-4.081,0.733,52.38,0.62,287.5,0.62,-0.4
"2022-01-27 09:51:00",2419,12.63,-3.994,0.815,52.35,0.19,342.4,0.19,-0.3
"2022-01-27 09:52:00",2420,12.63,-3.905,0.913,52.17,0.4,283.1,0.4,-0.3
"2022-01-27 09:53:00",2421,12.63,-3.814,0.975,51.54,0.08,46.8,0.08,0
"2022-01-27 09:54:00",2422,12.63,-3.723,1.036,51.27,0.77,5.8,0.77,0
"2022-01-27 09:55:00",2423,12.63,-3.631,1.115,50.99,0.31,298.3,0.31,0
"2022-01-27 09:56:00",2424,12.62,-3.539,1.168,51.34,0.92,307.5,0.92,-0.2
"2022-01-27 09:57:00",2425,12.63,-3.448,1.186,50.63,0.84,302.9,0.84,-0.1
"2022-01-27 09:58:00",2426,12.63,-3.358,1.17,50.69,0.48,282,0.48,-0.1
"2022-01-27 09:59:00",2427,12.62,-3.268,1.143,51.06,0.15,264.1,0.15,0.1
"2022-01-27 10:00:00",2428,12.63,-3.181,1.163,51.84,0.14,299.5,0.14,0.2
"2022-01-27 10:01:00",2429,12.63,-3.094,1.278,51.52,0.23,295.7,0.23,0.3
"2022-01-27 10:02:00",2430,12.63,-3.009,1.415,50.66,0.37,260.8,0.37,0.5
"2022-01-27 10:03:00",2431,12.63,-2.926,1.553,50.11,0.85,303.8,0.85,0.6
"2022-01-27 10:04:00",2432,12.63,-2.844,1.648,49.5,0.6,269.3,0.6,0.6
"2022-01-27 10:05:00",2433,12.63,-2.765,1.709,49.63,0.17,23.1,0.17,0.7
"2022-01-27 10:06:00",2434,12.63,-2.687,1.756,48.96,0.32,22.7,0.32,0.8
"2022-01-27 10:07:00",2435,12.63,-2.61,1.784,48.53,0.4,21.9,0.4,0.8
"2022-01-27 10:08:00",2436,12.63,-2.535,1.783,48.59,0.39,298.9,0.39,0.8
"2022-01-27 10:09:00",2437,12.63,-2.461,1.833,49.1,0.33,40.3,0.33,0.9
"2022-01-27 10:10:00",2438,12.63,-2.388,1.921,48.61,0.41,356.6,0.41,0.9
"2022-01-27 10:11:00",2439,12.63,-2.316,1.979,48.23,0.31,217.4,0.31,1.1
"2022-01-27 10:12:00",2440,12.63,-2.245,2.03,48.42,0.23,251.7,0.23,1.2
"2022-01-27 10:13:00",2441,12.63,-2.176,2.106,47.84,0.36,272.2,0.36,1.3
"2022-01-27 10:14:00",2442,12.63,-2.108,2.195,47.34,0.93,318.2,0.93,1.1
"2022-01-27 10:15:00",2443,12.63,-2.041,2.235,46.63,0.51,135.8,0.51,1.7
"2022-01-27 10:16:00",2444,12.63,-1.975,2.236,46.27,0.45,306.5,0.45,1.8
"2022-01-27 10:17:00",2445,12.62,-1.91,2.256,46.56,0.36,82.5,0.36,2.1
"2022-01-27 10:18:00",2446,12.63,-1.845,2.35,46.52,0.16,294.6,0.16,2.4
"2022-01-27 10:19:00",2447,12.63,-1.779,2.453,46.4,0.59,34.6,0.59,2.5
"2022-01-27 10:20:00",2448,12.62,-1.713,2.513,45.97,1.11,342,1.11,2.2
"2022-01-27 10:21:00",2449,12.63,-1.647,2.556,45.63,0.24,191.3,0.24,2.4
"2022-01-27 10:22:00",2450,12.63,-1.581,2.557,45.8,0.29,200.7,0.29,2.4
"2022-01-27 10:23:00",2451,12.63,-1.516,2.576,45.94,0.98,222.9,0.98,2.7
"2022-01-27 10:24:00",2452,12.63,-1.451,2.632,45.37,0.48,90.4,0.48,3.3
"2022-01-27 10:25:00",2453,12.63,-1.386,2.719,45.01,1.08,302.1,1.08,3.1
"2022-01-27 10:26:00",2454,12.63,-1.322,2.741,44.74,1.14,229.8,1.14,3.3
"2022-01-27 10:27:00",2455,12.63,-1.258,2.74,44.51,0.31,278.1,0.31,3.3
"2022-01-27 10:28:00",2456,12.63,-1.193,2.737,44.55,0.31,275.9,0.31,3.6
"2022-01-27 10:29:00",2457,12.63,-1.129,2.742,44.88,0.12,179,0.12,4
"2022-01-27 10:30:00",2458,12.63,-1.066,2.757,44.9,0.97,291.9,0.97,3.2
"2022-01-27 10:31:00",2459,12.62,-1.003,2.784,45.3,1.27,221.6,1.27,3.2
"2022-01-27 10:32:00",2460,12.63,-0.94,2.791,44.63,0.45,355.1,0.45,4
"2022-01-27 10:33:00",2461,12.63,-0.878,2.807,44.4,0.96,165.4,0.96,3.8
"2022-01-27 10:34:00",2462,12.63,-0.816,2.871,44.48,0.43,15.7,0.43,4.6
"2022-01-27 10:35:00",2463,12.63,-0.753,2.965,44.21,0.41,346.1,0.41,4.3
"2022-01-27 10:36:00",2464,12.63,-0.69,3.096,44.73,0.42,316.7,0.42,4.9
"2022-01-27 10:37:00",2465,12.63,-0.627,3.202,44.43,0.15,68.2,0.15,4.7
"2022-01-27 10:38:00",2466,12.63,-0.563,3.26,43.88,0.35,72.2,0.35,5
"2022-01-27 10:39:00",2467,12.63,-0.498,3.322,43.42,0.5,241.8,0.5,3.8
"2022-01-27 10:40:00",2468,12.63,-0.433,3.328,43.25,0.43,239.8,0.43,4
"2022-01-27 10:41:00",2469,12.63,-0.367,3.329,43.28,0.2,296.4,0.2,4.4
"2022-01-27 10:42:00",2470,12.63,-0.298,3.363,43.02,1.14,299,1.14,4
"2022-01-27 10:43:00",2471,12.63,-0.228,3.374,43.24,0.24,311.2,0.24,4.6
"2022-01-27 10:44:00",2472,12.63,-0.154,3.377,43.52,0.38,324.5,0.38,5.1
"2022-01-27 10:45:00",2473,12.63,-0.076,3.402,43.63,0.66,268.5,0.66,4.1
"2022-01-27 10:46:00",2474,12.63,0.007,3.427,43.54,1.35,333.5,1.35,4.4
"2022-01-27 10:47:00",2475,12.63,0.096,3.432,43.12,0.29,292,0.29,5.4
"2022-01-27 10:48:00",2476,12.63,0.191,3.483,42.93,0.46,159.4,0.46,4.5
"2022-01-27 10:49:00",2477,12.62,0.294,3.541,42.31,0.4,133.9,0.4,5.6
"2022-01-27 10:50:00",2478,12.63,0.404,3.586,41.95,0.31,142.2,0.31,5.9
"2022-01-27 10:51:00",2479,12.63,0.522,3.682,41.71,0.91,101.3,0.91,5.8
"2022-01-27 10:52:00",2480,12.63,0.648,3.801,41.51,0.72,296.6,0.72,5.6
"2022-01-27 10:53:00",2481,12.63,0.783,3.919,41.43,0.53,177.2,0.53,6
"2022-01-27 10:54:00",2482,12.63,0.925,4,41.16,0.56,355.9,0.56,6
"2022-01-27 10:55:00",2483,12.63,1.073,4.098,40.84,0.47,301.1,0.47,6.5
"2022-01-27 10:56:00",2484,12.63,1.227,4.178,40.55,0.46,118.1,0.46,6.5
"2022-01-27 10:57:00",2485,12.63,1.387,4.245,40.07,0.15,115.6,0.15,5.5
"2022-01-27 10:58:00",2486,12.63,1.551,4.24,40.2,0.69,241.6,0.69,5.6
"2022-01-27 10:59:00",2487,12.63,1.719,4.277,40.06,0.24,14.5,0.24,5.7
"2022-01-27 11:00:00",2488,12.63,1.892,4.29,39.82,0.52,207.6,0.52,4.9
"2022-01-27 11:01:00",2489,12.63,2.066,4.208,39.3,0.66,195.6,0.66,5.2
"2022-01-27 11:02:00",2490,12.63,2.242,4.093,39.99,0.17,26.3,0.17,6.4
"2022-01-27 11:03:00",2491,12.63,2.419,4.07,40.26,0.1,240.7,0.1,5.7
"2022-01-27 11:04:00",2492,12.63,2.599,4.145,40.26,0.37,263.6,0.37,6.3
"2022-01-27 11:05:00",2493,12.63,2.781,4.236,40.16,0.38,125.7,0.38,6.3
"2022-01-27 11:06:00",2494,12.63,2.966,4.303,40.06,0.68,156,0.68,6.4
"2022-01-27 11:07:00",2495,12.63,3.152,4.369,40.12,0.81,304.8,0.81,6.5
"2022-01-27 11:08:00",2496,12.63,3.341,4.506,40.31,0.33,330.4,0.33,7.7
"2022-01-27 11:09:00",2497,12.63,3.532,4.689,39.62,1.28,117.6,1.28,6.1
"2022-01-27 11:10:00",2498,12.63,3.725,4.802,39.24,0.13,228.1,0.13,6.6
"2022-01-27 11:11:00",2499,12.63,3.917,4.917,38.61,0.63,289.9,0.63,6.1
"2022-01-27 11:12:00",2500,12.63,4.108,4.975,38.56,0.69,260.7,0.69,5.7
"2022-01-27 11:13:00",2501,12.63,4.301,4.997,38.61,0.82,228,0.82,6.9
"2022-01-27 11:14:00",2502,12.63,4.496,5.101,38.46,0.48,211.8,0.48,6.4
"2022-01-27 11:15:00",2503,12.63,4.692,5.249,37.81,0.48,205.5,0.48,6.7
"2022-01-27 11:16:00",2504,12.63,4.889,5.354,37.48,0.47,58.9,0.47,6.8
"2022-01-27 11:17:00",2505,12.63,5.085,5.422,37.11,0.68,278.2,0.68,6.3
"2022-01-27 11:18:00",2506,12.63,5.281,5.401,37.23,0.27,299.7,0.27,7.4
"2022-01-27 11:19:00",2507,12.63,5.475,5.348,37.48,0.24,168.8,0.24,7.9
"2022-01-27 11:20:00",2508,12.63,5.67,5.566,37.13,0.36,233.3,0.36,7.2
"2022-01-27 11:21:00",2509,12.63,5.865,5.782,36.54,0.64,293.5,0.64,6.9
"2022-01-27 11:22:00",2510,12.63,6.061,5.914,36.13,0.15,333.7,0.15,8
"2022-01-27 11:23:00",2511,12.63,6.256,6.011,35.92,0.22,273.9,0.22,8.1
"2022-01-27 11:24:00",2512,12.63,6.451,6.118,35.64,0.43,327,0.43,8.5
"2022-01-27 11:25:00",2513,12.63,6.645,6.26,35.34,0.38,211.5,0.38,7.5
"2022-01-27 11:26:00",2514,12.63,6.839,6.391,35.01,0.48,265.8,0.48,7.5
"2022-01-27 11:27:00",2515,12.63,7.033,6.513,34.74,0.68,209.5,0.68,6
"2022-01-27 11:28:00",2516,12.63,7.226,6.664,34.23,0.04,206.2,0.04,7.1
"2022-01-27 11:29:00",2517,12.63,7.419,6.709,34.02,0.24,301,0.24,7.9
"2022-01-27 11:30:00",2518,12.63,7.61,6.715,34.1,0.51,174.2,0.51,8.7
"2022-01-27 11:31:00",2519,12.63,7.8,6.726,33.78,0.85,19.7,0.85,6.9
"2022-01-27 11:32:00",2520,12.63,7.985,6.595,33.87,0.6,66.7,0.6,7.2
"2022-01-27 11:33:00",2521,12.63,8.16,6.581,33.86,0.32,277.1,0.32,7.5
"2022-01-27 11:34:00",2522,12.63,8.33,6.604,33.89,0.26,293.3,0.26,7.2
"2022-01-27 11:35:00",2523,12.63,8.5,6.728,33.68,0.44,281.3,0.44,7.9
"2022-01-27 11:36:00",2524,12.63,8.67,6.713,33.54,0.77,285.6,0.77,6.3
