101,2022,25,1738,0,12.53,14.09,4.774,31.06,0.78,280.3,0.78,5.7
101,2022,25,1739,0,12.48,13.78,4.704,31.27,0.45,296.6,0.45,5.8
101,2022,25,1740,0,12.54,13.47,4.621,31.51,1.11,228.4,1.11,5.5
101,2022,25,1741,0,12.48,13.17,4.565,31.76,0.7,220.6,0.7,6.2
101,2022,25,1742,0,12.54,12.88,4.508,31.95,1,292.4,1,5.8
101,2022,25,1743,0,12.48,12.59,4.451,32.22,0.17,150.7,0.17,6.1
101,2022,25,1744,0,12.48,12.3,4.404,32.35,0.63,261.4,0.63,5.2
101,2022,25,1745,0,12.55,12.01,4.38,32.61,0.29,17,0.29,5.6
101,2022,25,1746,0,12.54,11.73,4.334,32.74,0.47,134.2,0.47,5.5
101,2022,25,1747,0,12.48,11.46,4.29,32.98,0.76,109.7,0.76,5.3
101,2022,25,1748,0,12.55,11.18,4.254,33.21,0.3,262.8,0.3,5.6
101,2022,25,1749,0,12.48,10.91,4.206,33.4,0.35,24.3,0.35,5.4
101,2022,25,1750,0,12.55,10.64,4.163,33.6,0.12,2,0.12,5.4
101,2022,25,1751,0,12.48,10.38,4.12,33.75,1.1,106.3,1.1,5.2
101,2022,25,1752,0,12.55,10.12,4.091,33.96,0.67,262.5,0.67,5
101,2022,25,1753,0,12.46,9.87,4.039,34.16,0.85,244.4,0.85,5.1
101,2022,25,1754,0,12.54,9.62,3.993,34.35,0.26,106.6,0.26,5
101,2022,25,1755,0,12.48,9.38,3.937,34.55,0.64,130.6,0.64,4.8
101,2022,25,1756,0,12.53,9.14,3.896,34.53,0.94,163,0.94,4.7
101,2022,25,1757,0,12.47,8.9,3.884,34.67,0.6,271.9,0.6,4.8
101,2022,25,1758,0,12,8.67,3.845,34.65,0.14,111,0.14,4.8
101,2022,25,1759,0,11.82,8.45,3.824,34.72,0.41,89.6,0.41,4.6
101,2022,25,1800,0,11.83,8.22,3.8,34.77,0.62,305.8,0.62,4.5
101,2022,25,1801,0,11.93,8.01,3.768,34.59,0.64,161.8,0.64,4.5
101,2022,25,1802,0,12.05,7.798,3.756,34.4,0.6,69.4,0.6,4.5
101,2022,25,1803,0,12.05,7.591,3.755,34.2,0.55,195,0.55,4.5
101,2022,25,1804,0,11.82,7.391,3.749,34.07,0.65,176,0.65,4.2
101,2022,25,1805,0,11.95,7.195,3.754,33.9,0.33,330.7,0.33,4.2
101,2022,25,1806,0,11.88,7.005,3.707,33.91,0.58,27,0.58,4.1
101,2022,25,1807,0,11.83,6.82,3.705,34,0.85,144.1,0.85,4.1
101,2022,25,1808,0,12.08,6.64,3.668,34.07,0.09,101,0.09,4.1
101,2022,25,1809,0,11.83,6.462,3.639,34.14,0.62,299.3,0.62,4
101,2022,25,1810,0,12.54,6.287,3.593,34.13,0.37,331.2,0.37,4.1
101,2022,25,1811,0,12.49,6.116,3.542,34.3,0.64,283.4,0.64,3.8
101,2022,25,1812,0,12.54,5.947,3.486,34.39,1,145.1,1,3.9
101,2022,25,1813,0,12.49,5.781,3.432,34.55,0.79,191.9,0.79,3.8
101,2022,25,1814,0,12.54,5.619,3.391,34.5,0.14,19.3,0.14,3.8
101,2022,25,1815,0,12.53,5.46,3.376,34.61,0.42,133.6,0.42,3.7
101,2022,25,1816,0,12.48,5.304,3.335,34.79,0.91,277.9,0.91,3.6
101,2022,25,1817,0,12.48,5.151,3.323,34.77,0.85,339.6,0.85,3.6
101,2022,25,1818,0,12.53,5.001,3.296,34.91,0.31,201.3,0.31,3.6
101,2022,25,1819,0,12.54,4.854,3.268,35.04,0.06,27.9,0.06,3.5
101,2022,25,1820,0,12.48,4.711,3.253,35.15,1.05,99.2,1.05,3.5
101,2022,25,1821,0,12.54,4.571,3.25,35.14,0.29,351.3,0.29,3.5
101,2022,25,1822,0,12.48,4.435,3.214,35.19,0.4,116,0.4,3.5
101,2022,25,1823,0,12.48,4.303,3.2,35.33,0.61,273.3,0.61,3.3
101,2022,25,1824,0,12.54,4.173,3.156,35.45,0.39,112.6,0.39,3.6
101,2022,25,1825,0,12.48,4.046,3.159,35.48,0.14,22,0.14,3.3
101,2022,25,1826,0,12.53,3.921,3.14,35.58,0.23,111.1,0.23,3.1
101,2022,25,1827,0,12.53,3.798,3.114,35.62,0.57,152,0.57,3.4
101,2022,25,1828,0,12.48,3.677,3.077,35.68,0.32,100.4,0.32,3.1
101,2022,25,1829,0,12.54,3.559,3.043,35.76,0.62,241.1,0.62,3.2
101,2022,25,1830,0,12.48,3.442,3.016,35.75,0.11,59.4,0.11,3.4
101,2022,25,1831,0,12.53,3.328,3.006,35.84,0.01,214.8,0.01,3
101,2022,25,1832,0,12.48,3.216,2.954,35.95,0.5,105.5,0.5,2.9
101,2022,25,1833,0,12.48,3.106,2.925,36.05,0.18,156.5,0.18,3.1
101,2022,25,1834,0,12.53,2.997,2.884,36.15,0.24,34,0.24,3.1
101,2022,25,1835,0,12.53,2.888,2.882,36.22,0.25,78.4,0.25,3
101,2022,25,1836,0,12.47,2.781,2.837,36.32,0.38,39,0.38,3.1
101,2022,25,1837,0,12.53,2.674,2.802,36.41,0.15,78.8,0.15,3.1
101,2022,25,1838,0,12.46,2.569,2.792,36.45,0.4,154.3,0.4,2.9
101,2022,25,1839,0,12.52,2.465,2.754,36.57,0.19,116.9,0.19,2.9
101,2022,25,1840,0,12.47,2.362,2.743,36.68,0.16,60.5,0.16,2.9
101,2022,25,1841,0,12.51,2.261,2.742,36.69,0.66,122,0.66,3.2
101,2022,25,1842,0,12.46,2.161,2.74,36.69,0.32,36.8,0.32,2.9
101,2022,25,1843,0,12.52,2.063,2.741,36.72,0.57,63.7,0.57,3
101,2022,25,1844,0,12.39,1.966,2.748,36.65,0.49,128.2,0.49,3.1
101,2022,25,1845,0,12.42,1.87,2.747,36.7,0.38,24.7,0.38,2.9
101,2022,25,1846,0,12.34,1.776,2.71,36.64,0.34,103.1,0.34,2.6
101,2022,25,1847,0,12.62,1.685,2.587,36.85,0.4,137.2,0.4,2.5
101,2022,25,1848,0,12.6,1.595,2.595,36.9,0.14,336.9,0.14,2.4
101,2022,25,1849,0,12.62,1.508,2.536,37.06,0.39,68.6,0.39,2.4
101,2022,25,1850,0,12.59,1.421,2.494,37.25,0.39,30.6,0.39,2.4
101,2022,25,1851,0,12.62,1.337,2.422,37.42,0.38,49.9,0.38,2.3
101,2022,25,1852,0,12.62,1.254,2.374,37.61,0.25,14.4,0.25,2.4
101,2022,25,1853,0,12.59,1.172,2.336,37.81,0.24,177,0.24,2.7
101,2022,25,1854,0,12.62,1.092,2.29,37.97,0.59,41.3,0.59,2.2
101,2022,25,1855,0,12.59,1.014,2.288,38.05,0.68,98.5,0.68,2.3
101,2022,25,1856,0,12.59,0.938,2.253,38.02,0.81,16.2,0.81,2.4
101,2022,25,1857,0,12.62,0.864,2.239,38.31,0.2,33.4,0.2,2.3
101,2022,25,1858,0,12.59,0.789,2.213,38.54,0.45,66.6,0.45,2.5
101,2022,25,1859,0,12.62,0.715,2.195,38.76,0.48,146.7,0.48,2.3
101,2022,25,1900,0,12.59,0.643,2.16,38.76,0.28,136.5,0.28,2.1
101,2022,25,1901,0,12.62,0.571,2.151,38.88,0.04,308.1,0.04,2
101,2022,25,1902,0,12.62,0.502,2.154,39.01,0.54,248.4,0.54,2
101,2022,25,1903,0,12.59,0.434,2.128,39.34,0.25,352.4,0.25,1.7
101,2022,25,1904,0,12.62,0.367,2.068,39.53,0.29,38.9,0.29,1.7
101,2022,25,1905,0,12.59,0.301,1.995,39.96,0.28,114.8,0.28,1.7
101,2022,25,1906,0,12.59,0.235,1.944,40.31,0.12,54.6,0.12,1.5
101,2022,25,1907,0,12.62,0.168,1.873,40.61,0.34,50.4,0.34,1.7
101,2022,25,1908,0,12.62,0.101,1.815,40.83,0.31,74.4,0.31,1.3
101,2022,25,1909,0,12.59,0.033,1.769,40.92,0.06,9.4,0.06,1.5
101,2022,25,1910,0,12.62,-0.034,1.702,41.25,0.14,83.9,0.14,1.4
101,2022,25,1911,0,12.59,-0.102,1.609,41.66,0.36,54.7,0.36,1.3
101,2022,25,1912,0,12.59,-0.17,1.531,41.78,0.16,101.7,0.16,1.4
101,2022,25,1913,0,12.62,-0.239,1.465,42.07,0.44,89.8,0.44,1.4
101,2022,25,1914,0,12.62,-0.307,1.395,42.51,0.22,41.1,0.22,1.3
101,2022,25,1915,0,12.59,-0.376,1.343,42.72,0.38,298.7,0.38,1.4
101,2022,25,1916,0,12.62,-0.444,1.301,42.82,0.4,218.7,0.4,1.2
101,2022,25,1917,0,12.59,-0.51,1.236,42.98,0.14,172.5,0.14,1
101,2022,25,1918,0,12.62,-0.574,1.161,43.24,0.58,132.7,0.58,1.3
101,2022,25,1919,0,12.59,-0.637,1.11,43.43,0.73,282.6,0.73,1.2
101,2022,25,1920,0,12.62,-0.698,1.059,43.6,0.51,107,0.51,1
101,2022,25,1921,0,12.59,-0.757,1.009,43.68,1.34,259.6,1.34,1.2
101,2022,25,1922,0,12.62,-0.814,0.963,43.86,0.05,206,0.05,1
101,2022,25,1923,0,12.59,-0.87,0.911,43.99,0.71,211.9,0.71,0.9
101,2022,25,1924,0,12.62,-0.925,0.897,44.09,1.25,267.6,1.25,1.1
101,2022,25,1925,0,12.59,-0.979,0.872,44.29,1.07,262.9,1.07,0.9
101,2022,25,1926,0,12.62,-1.031,0.844,44.42,0.23,339.2,0.23,0.6
101,2022,25,1927,0,12.62,-1.081,0.813,44.61,0.14,206.1,0.14,0.7
101,2022,25,1928,0,12.59,-1.13,0.767,44.6,0.44,263.4,0.44,1.1
101,2022,25,1929,0,12.59,-1.177,0.733,44.76,0.39,254,0.39,0.9
101,2022,25,1930,0,12.62,-1.223,0.697,44.89,0.24,140.3,0.24,0.7
101,2022,25,1931,0,12.59,-1.268,0.691,44.96,0.14,242.7,0.14,0.8
101,2022,25,1932,0,12.62,-1.313,0.635,45.06,0.1,344.5,0.1,0.4
101,2022,25,1933,0,12.59,-1.359,0.638,45.15,0.35,141.8,0.35,0.7
101,2022,25,1934,0,12.62,-1.405,0.639,45.18,0.29,98.1,0.29,0.6
101,2022,25,1935,0,12.59,-1.453,0.638,45.22,0.14,77.1,0.14,0.5
101,2022,25,1936,0,12.61,-1.5,0.634,45.25,0.51,69.5,0.51,0.6
101,2022,25,1937,0,12.59,-1.548,0.642,45.35,0.14,92.5,0.14,0.6
101,2022,25,1938,0,12.62,-1.596,0.643,45.38,0.29,79.2,0.29,0.4
101,2022,25,1939,0,12.59,-1.645,0.642,45.45,0.2,128.9,0.2,0.5
101,2022,25,1940,0,12.62,-1.694,0.64,45.45,0.34,63.2,0.34,0.5
101,2022,25,1941,0,12.61,-1.744,0.641,45.35,0.15,302.5,0.15,0.3
101,2022,25,1942,0,12.59,-1.795,0.628,45.49,0.18,217.9,0.18,0.5
101,2022,25,1943,0,12.62,-1.847,0.585,45.74,0.25,100.2,0.25,0.3
101,2022,25,1944,0,12.59,-1.898,0.548,45.69,0.15,15.5,0.15,0.2
101,2022,25,1945,0,12.58,-1.949,0.512,45.64,0.13,261.8,0.13,0
101,2022,25,1946,0,12.62,-2,0.461,45.83,0.27,13.8,0.27,0.4
101,2022,25,1947,0,12.59,-2.052,0.406,46.01,0.14,3.4,0.14,0.4
101,2022,25,1948,0,12.62,-2.105,0.379,46.15,0.18,166.9,0.18,0.3
101,2022,25,1949,0,12.59,-2.158,0.325,46.27,0.34,129.1,0.34,0.3
101,2022,25,1950,0,12.62,-2.21,0.322,46.34,0.7,259.2,0.7,0.4
101,2022,25,1951,0,12.62,-2.262,0.317,46.4,0.1,87.6,0.1,0.2
101,2022,25,1952,0,12.59,-2.311,0.321,46.17,0.16,210.1,0.16,0.3
101,2022,25,1953,0,12.62,-2.359,0.319,46.39,0.25,99.1,0.25,0.2
101,2022,25,1954,0,12.59,-2.406,0.315,46.6,0.03,80.7,0.03,-0.1
101,2022,25,1955,0,12.59,-2.451,0.26,46.77,0.71,15.7,0.71,0.7
101,2022,25,1956,0,12.61,-2.494,0.231,46.27,0.56,35.5,0.56,0.5
101,2022,25,1957,0,12.61,-2.535,0.237,46.26,0.37,52,0.37,0.7
101,2022,25,1958,0,12.59,-2.574,0.306,46.1,1.07,334.6,1.07,1
101,2022,25,1959,0,12.62,-2.612,0.46,45.74,0.22,328.7,0.22,1
101,2022,25,2000,0,12.59,-2.649,0.589,45.35,0.25,325,0.25,0.3
101,2022,25,2001,0,12.59,-2.685,0.636,45.29,0.57,90.6,0.57,0.5
101,2022,25,2002,0,12.62,-2.72,0.637,44.95,0.61,317.8,0.61,0.7
101,2022,25,2003,0,12.62,-2.754,0.655,44.83,0.32,2.4,0.32,0.6
101,2022,25,2004,0,12.58,-2.787,0.687,44.69,0.36,338.2,0.36,0.6
101,2022,25,2005,0,12.62,-2.819,0.679,44.69,0.62,204.6,0.62,0.7
101,2022,25,2006,0,12.58,-2.852,0.683,44.7,0.46,250.2,0.46,0.5
101,2022,25,2007,0,12.61,-2.884,0.683,44.83,0.62,258.2,0.62,0.3
101,2022,25,2008,0,12.59,-2.916,0.613,44.99,0.41,262.6,0.41,-0.1
101,2022,25,2009,0,12.61,-2.949,0.527,45.31,0.55,292.6,0.55,0.4
101,2022,25,2010,0,12.59,-2.981,0.451,45.57,0.36,350.7,0.36,0
101,2022,25,2011,0,12.58,-3.012,0.378,45.83,1.3,219.1,1.3,0.1
101,2022,25,2012,0,12.62,-3.041,0.279,46.22,0.37,222.7,0.37,0.1
101,2022,25,2013,0,12.62,-3.069,0.224,46.34,0.43,257.3,0.43,0
101,2022,25,2014,0,12.59,-3.095,0.172,46.48,0.31,269.2,0.31,-0.3
101,2022,25,2015,0,12.61,-3.12,0.119,46.51,0.83,288.6,0.83,0.3
101,2022,25,2016,0,12.62,-3.146,0.093,46.74,1.07,313.3,1.07,0.2
101,2022,25,2017,0,12.59,-3.172,0.095,46.65,0.29,75.1,0.29,0
101,2022,25,2018,0,12.59,-3.198,0.049,46.79,0.38,213.4,0.38,0.1
101,2022,25,2019,0,12.61,-3.223,0.039,46.95,0.36,246.4,0.36,0
101,2022,25,2020,0,12.59,-3.248,0.002,47.02,0.29,57.8,0.29,-0.2
101,2022,25,2021,0,12.61,-3.272,-0.043,47.17,0.68,218.7,0.68,0.3
101,2022,25,2022,0,12.59,-3.295,-0.09,47.24,0.43,189.3,0.43,0
101,2022,25,2023,0,12.61,-3.317,-0.09,47.37,0.61,302.3,0.61,-0.1
101,2022,25,2024,0,12.59,-3.339,-0.095,47.3,0.74,240.3,0.74,-0.1
101,2022,25,2025,0,12.61,-3.361,-0.127,47.4,0.32,273.9,0.32,0.1
101,2022,25,2026,0,12.59,-3.384,-0.159,47.49,0.09,341.7,0.09,-0.2
101,2022,25,2027,0,12.61,-3.406,-0.184,47.52,0.26,308.7,0.26,-0.2
101,2022,25,2028,0,12.58,-3.43,-0.176,47.53,0.77,237.4,0.77,0
101,2022,25,2029,0,12.61,-3.455,-0.181,47.52,0.82,253.7,0.82,0
101,2022,25,2030,0,12.62,-3.479,-0.22,47.62,0.22,299.3,0.22,-0.2
101,2022,25,2031,0,12.59,-3.503,-0.222,47.66,0.38,7.5,0.38,-0.3
101,2022,25,2032,0,12.62,-3.527,-0.269,47.47,0.23,11.6,0.23,-0.4
101,2022,25,2033,0,12.58,-3.55,-0.286,47.6,0.52,266.1,0.52,-0.2
101,2022,25,2034,0,12.58,-3.574,-0.317,47.97,0.69,95.4,0.69,-0.2
101,2022,25,2035,0,12.62,-3.596,-0.324,47.88,0.61,342.4,0.61,-0.3
101,2022,25,2036,0,12.58,-3.617,-0.318,47.86,1.02,310.9,1.02,-0.3
101,2022,25,2037,0,12.61,-3.638,-0.36,47.85,0.28,356.7,0.28,-0.3
101,2022,25,2038,0,12.59,-3.659,-0.399,47.98,0.93,285.9,0.93,-0.2
101,2022,25,2039,0,12.62,-3.68,-0.412,47.98,0.25,2.9,0.25,-0.2
101,2022,25,2040,0,12.62,-3.7,-0.414,47.85,0.58,271,0.58,-0.2
101,2022,25,2041,0,12.58,-3.72,-0.401,47.79,1.38,241.5,1.38,-0.3
101,2022,25,2042,0,12.62,-3.739,-0.418,47.95,0.83,289.1,0.83,-0.2
101,2022,25,2043,0,12.58,-3.757,-0.402,47.95,0.85,249.6,0.85,-0.2
101,2022,25,2044,0,12.58,-3.775,-0.417,48.01,0.49,334,0.49,-0.4
101,2022,25,2045,0,12.62,-3.791,-0.406,48.08,0.49,240.5,0.49,-0.4
101,2022,25,2046,0,12.62,-3.806,-0.409,48.21,0.4,232.5,0.4,-0.4
101,2022,25,2047,0,12.58,-3.821,-0.409,48.28,0.3,9.8,0.3,-0.7
101,2022,25,2048,0,12.61,-3.834,-0.438,48.27,0.27,337.1,0.27,-0.6
101,2022,25,2049,0,12.59,-3.847,-0.457,48.3,0.16,18.6,0.16,-0.7
101,2022,25,2050,0,12.59,-3.86,-0.49,48.47,0.25,164.6,0.25,-0.4
101,2022,25,2051,0,12.62,-3.875,-0.505,48.59,0.2,170.8,0.2,-0.4
101,2022,25,2052,0,12.61,-3.889,-0.529,48.66,0.09,314.1,0.09,-0.5
101,2022,25,2053,0,12.59,-3.905,-0.544,48.66,0.08,223.9,0.08,-0.9
101,2022,25,2054,0,12.61,-3.923,-0.537,48.77,0.3,103.9,0.3,-0.6
101,2022,25,2055,0,12.59,-3.942,-0.57,49,0.46,334.2,0.46,-0.4
101,2022,25,2056,0,12.62,-3.962,-0.585,49.05,0.13,175.7,0.13,-0.4
101,2022,25,2057,0,12.59,-3.984,-0.582,49.1,0.23,140.7,0.23,-0.5
101,2022,25,2058,0,12.61,-4.006,-0.587,49.16,0.28,318.1,0.28,-0.8
101,2022,25,2059,0,12.58,-4.03,-0.584,49.09,0.3,38.3,0.3,-0.7
101,2022,25,2100,0,12.57,-4.054,-0.585,48.99,0.23,337.1,0.23,-0.3
101,2022,25,2101,0,12.61,-4.08,-0.571,49.03,0.36,6.3,0.36,-0.5
101,2022,25,2102,0,12.62,-4.107,-0.517,49.03,0.14,89.1,0.14,-0.4
101,2022,25,2103,0,12.59,-4.134,-0.506,49.02,0.19,21,0.19,-0.9
101,2022,25,2104,0,12.62,-4.162,-0.507,49.09,0.32,103.1,0.32,-0.7
101,2022,25,2105,0,12.62,-4.191,-0.558,49.18,0.26,4.4,0.26,-0.8
101,2022,25,2106,0,12.59,-4.219,-0.605,49.28,0.56,338.1,0.56,-1.1
101,2022,25,2107,0,12.58,-4.247,-0.666,49.48,0.36,128.8,0.36,-0.9
101,2022,25,2108,0,12.62,-4.275,-0.754,49.9,0.16,101.3,0.16,-1.2
101,2022,25,2109,0,12.59,-4.303,-0.837,50.09,0.17,218.5,0.17,-1
101,2022,25,2110,0,12.62,-4.329,-0.901,50.35,0.31,324.5,0.31,-1.1
101,2022,25,2111,0,12.58,-4.354,-0.955,50.59,0.64,277.7,0.64,-1.1
101,2022,25,2112,0,12.61,-4.38,-1.007,50.76,0.16,152.9,0.16,-1.1
101,2022,25,2113,0,12.59,-4.406,-1.052,50.77,0.1,15,0.1,-1.1
101,2022,25,2114,0,12.61,-4.432,-1.055,50.4,0.37,2.3,0.37,-0.5
101,2022,25,2115,0,12.59,-4.458,-1.016,50.12,0.39,354.1,0.39,-0.5
101,2022,25,2116,0,12.61,-4.484,-0.869,49.73,0.28,46,0.28,-0.4
101,2022,25,2117,0,12.58,-4.509,-0.796,49.18,0.38,9.1,0.38,0
101,2022,25,2118,0,12.61,-4.535,-0.683,48.79,0.86,350.3,0.86,0
101,2022,25,2119,0,12.61,-4.56,-0.511,48.34,0.82,296.2,0.82,-0.5
101,2022,25,2120,0,12.58,-4.585,-0.418,48.08,0.13,31.8,0.13,-1.1
101,2022,25,2121,0,12.61,-4.609,-0.371,48.11,0.28,53.5,0.28,-0.8
101,2022,25,2122,0,12.58,-4.634,-0.409,48.21,0.39,330.4,0.39,-1.4
101,2022,25,2123,0,12.58,-4.658,-0.475,48.47,0.68,291.3,0.68,-1.3
101,2022,25,2124,0,12.61,-4.683,-0.567,48.7,0.23,324.2,0.23,-1.2
101,2022,25,2125,0,12.57,-4.709,-0.7,49.05,0.27,35.7,0.27,-1.5
101,2022,25,2126,0,12.61,-4.736,-0.872,49.38,0.2,258,0.2,-1.6
101,2022,25,2127,0,12.59,-4.764,-0.978,49.75,0.47,345.8,0.47,-1.3
101,2022,25,2128,0,12.61,-4.792,-1.069,50.09,0.39,153.6,0.39,-1.5
101,2022,25,2129,0,12.61,-4.82,-1.172,50.32,0.55,347.8,0.55,-1.3
101,2022,25,2130,0,12.59,-4.848,-1.234,50.61,0.35,318.3,0.35,-1.7
101,2022,25,2131,0,12.61,-4.876,-1.305,50.84,0.28,42.3,0.28,-1.4
101,2022,25,2132,0,12.59,-4.904,-1.377,51.17,0.09,137,0.09,-1.9
101,2022,25,2133,0,12.58,-4.931,-1.421,51.3,0.09,105.8,0.09,-1.8
101,2022,25,2134,0,12.61,-4.959,-1.48,51.49,0.32,296.1,0.32,-1.6
101,2022,25,2135,0,12.61,-4.987,-1.528,51.61,0.32,0.3,0.32,-1.4
101,2022,25,2136,0,12.58,-5.015,-1.578,51.96,0.37,338.7,0.37,-1.5
101,2022,25,2137,0,12.61,-5.044,-1.608,51.91,0.21,10.8,0.21,-1.7
101,2022,25,2138,0,12.58,-5.074,-1.6,51.9,0.21,89.8,0.21,-1.9
101,2022,25,2139,0,12.58,-5.105,-1.634,52.06,0.16,151.4,0.16,-1.5
101,2022,25,2140,0,12.61,-5.136,-1.675,52.32,0.16,70.5,0.16,-1.7
101,2022,25,2141,0,12.61,-5.167,-1.69,52.52,0.39,210.9,0.39,-1.3
101,2022,25,2142,0,12.57,-5.199,-1.693,52.55,0.15,335.9,0.15,-1.8
101,2022,25,2143,0,12.61,-5.229,-1.669,52.52,0.29,220.7,0.29,-1.5
101,2022,25,2144,0,12.58,-5.258,-1.65,52.53,0.21,188.5,0.21,-1.7
101,2022,25,2145,0,12.61,-5.286,-1.645,52.59,0.32,149.2,0.32,-1.6
101,2022,25,2146,0,12.58,-5.312,-1.644,52.66,0.25,204.1,0.25,-1.7
101,2022,25,2147,0,12.61,-5.335,-1.65,52.6,0.31,179,0.31,-1.6
101,2022,25,2148,0,12.58,-5.355,-1.651,52.71,0.33,293.8,0.33,-1.6
101,2022,25,2149,0,12.58,-5.374,-1.648,52.65,0.17,92.8,0.17,-1.6
101,2022,25,2150,0,12.61,-5.39,-1.649,52.64,0.02,92.2,0.02,-1.7
101,2022,25,2151,0,12.61,-5.404,-1.65,52.52,0.53,275.6,0.53,-2
101,2022,25,2152,0,12.58,-5.417,-1.643,52.43,0.49,157.7,0.49,-1.6
101,2022,25,2153,0,12.61,-5.429,-1.64,52.42,0.79,229.1,0.79,-1.4
101,2022,25,2154,0,12.61,-5.439,-1.647,52.42,1.47,245.6,1.47,-1.5
101,2022,25,2155,0,12.58,-5.448,-1.644,52.33,0.76,277.5,0.76,-1.4
101,2022,25,2156,0,12.58,-5.455,-1.642,52.24,0.21,357.5,0.21,-1.7
101,2022,25,2157,0,12.61,-5.461,-1.652,52.27,0.42,275.6,0.42,-1.7
101,2022,25,2158,0,12.58,-5.467,-1.642,52.34,0.26,22.4,0.26,-1.9
101,2022,25,2159,0,12.61,-5.475,-1.652,52.54,0.7,312.9,0.7,-1.5
101,2022,25,2200,0,12.58,-5.482,-1.643,52.78,0.49,271,0.49,-1.3
101,2022,25,2201,0,12.61,-5.491,-1.644,52.79,0.49,38.6,0.49,-1.5
101,2022,25,2202,0,12.58,-5.503,-1.645,52.71,0.19,286.7,0.19,-1.5
101,2022,25,2203,0,12.61,-5.515,-1.644,52.75,0.26,39.9,0.26,-1.7
101,2022,25,2204,0,12.58,-5.529,-1.653,52.78,0.42,3.2,0.42,-1.2
101,2022,25,2205,0,12.61,-5.545,-1.648,52.8,0.39,303.9,0.39,-1.6
101,2022,25,2206,0,12.57,-5.562,-1.627,52.84,0.49,338.7,0.49,-0.8
101,2022,25,2207,0,12.61,-5.579,-1.481,52.68,1.01,328.5,1.01,-0.3
101,2022,25,2208,0,12.61,-5.597,-1.18,52.14,0.67,28.4,0.67,-0.3
101,2022,25,2209,0,12.58,-5.614,-0.898,51.17,0.23,356.9,0.23,-0.7
101,2022,25,2210,0,12.61,-5.631,-0.764,50.6,0.19,28.6,0.19,-1.2
101,2022,25,2211,0,12.58,-5.647,-0.736,50.08,0.67,95,0.67,-0.9
101,2022,25,2212,0,12.58,-5.661,-0.73,50,0.44,38.1,0.44,-1.1
101,2022,25,2213,0,12.61,-5.673,-0.727,49.75,0.18,96.1,0.18,-1.2
101,2022,25,2214,0,12.58,-5.684,-0.719,49.88,0.36,353.9,0.36,-0.5
101,2022,25,2215,0,12.61,-5.694,-0.656,49.77,0.61,294.4,0.61,-0.5
101,2022,25,2216,0,12.58,-5.705,-0.61,49.65,0.84,325.8,0.84,-0.6
101,2022,25,2217,0,12.61,-5.714,-0.585,49.54,0.29,115.4,0.29,-1.4
